pedido_id,numero_pedido,desconto_mercadoria
4206,PED-2024-000606,0.00
4207,PED-2024-000607,0.00
4208,PED-2024-000608,0.00
4209,PED-2024-000609,0.00
4210,PED-2024-000610,0.00
4211,PED-2024-000611,0.00
4212,PED-2024-000612,0.00
4213,PED-2024-000613,0.00
4214,PED-2024-000614,0.00
4215,PED-2024-000615,0.00
4216,PED-2024-000616,0.00
4217,PED-2024-000617,0.00
4218,PED-2024-000618,0.00
4219,PED-2024-000619,0.00
4220,PED-2024-000620,0.00
4221,PED-2024-000621,0.00
4222,PED-2024-000622,0.00
4223,PED-2024-000623,0.00
4224,PED-2024-000624,0.00
4225,PED-2024-000625,0.00
4226,PED-2024-000626,0.00
4227,PED-2024-000627,0.00
4228,PED-2024-000628,0.00
4229,PED-2024-000629,0.00
4230,PED-2024-000630,0.00
4231,PED-2024-000631,135.03
4232,PED-2024-000632,208.30
4233,PED-2024-000633,52.38
4234,PED-2024-000634,211.55
4235,PED-2024-000635,233.39
4236,PED-2024-000636,123.09
4237,PED-2024-000637,166.96
4238,PED-2024-000638,105.50
4239,PED-2024-000639,350.48
4240,PED-2024-000640,292.92
4241,PED-2024-000641,105.66
4242,PED-2024-000642,337.74
4243,PED-2024-000643,170.91
4244,PED-2024-000644,226.89
4245,PED-2024-000645,86.33
4246,PED-2024-000646,94.40
4247,PED-2024-000647,277.00
4248,PED-2024-000648,74.58
4249,PED-2024-000649,83.27
4250,PED-2024-000650,183.44
4251,PED-2024-000651,0.00
4252,PED-2024-000652,0.00
4253,PED-2024-000653,0.00
4254,PED-2024-000654,0.00
4255,PED-2024-000655,0.00
4256,PED-2024-000656,0.00
4257,PED-2024-000657,0.00
4258,PED-2024-000658,0.00
4259,PED-2024-000659,0.00
4260,PED-2024-000660,0.00
4261,PED-2024-000661,0.00
4262,PED-2024-000662,0.00
4263,PED-2024-000663,0.00
4264,PED-2024-000664,0.00
4265,PED-2024-000665,0.00
4266,PED-2024-000666,0.00
4267,PED-2024-000667,0.00
4268,PED-2024-000668,0.00
4269,PED-2024-000669,0.00
4270,PED-2024-000670,0.00
4271,PED-2024-000671,0.00
4272,PED-2024-000672,0.00
4273,PED-2024-000673,0.00
4274,PED-2024-000674,0.00
4275,PED-2024-000675,0.00
4276,PED-2024-000676,0.00
4277,PED-2024-000677,0.00
4278,PED-2024-000678,0.00
4279,PED-2024-000679,0.00
4280,PED-2024-000680,0.00
4281,PED-2024-000681,81.30
4282,PED-2024-000682,168.40
4283,PED-2024-000683,74.46
4284,PED-2024-000684,211.59
4285,PED-2024-000685,93.46
4286,PED-2024-000686,107.01
4287,PED-2024-000687,309.32
4288,PED-2024-000688,18.64
4289,PED-2024-000689,47.10
4290,PED-2024-000690,57.01
4291,PED-2024-000691,98.75
4292,PED-2024-000692,96.75
4293,PED-2024-000693,28.27
4294,PED-2024-000694,115.09
4295,PED-2024-000695,121.90
4296,PED-2024-000696,65.81
4297,PED-2024-000697,97.63
4298,PED-2024-000698,63.31
4299,PED-2024-000699,211.82
4300,PED-2024-000700,164.08
4301,PED-2024-000701,0.00
4302,PED-2024-000702,0.00
4303,PED-2024-000703,0.00
4304,PED-2024-000704,0.00
4305,PED-2024-000705,0.00
4306,PED-2024-000706,0.00
4307,PED-2024-000707,0.00
4308,PED-2024-000708,0.00
4309,PED-2024-000709,0.00
4310,PED-2024-000710,0.00
4311,PED-2024-000711,0.00
4312,PED-2024-000712,0.00
4313,PED-2024-000713,0.00
4314,PED-2024-000714,0.00
4315,PED-2024-000715,0.00
4316,PED-2024-000716,0.00
4317,PED-2024-000717,0.00
4318,PED-2024-000718,0.00
4319,PED-2024-000719,0.00
4320,PED-2024-000720,0.00
4321,PED-2024-000721,0.00
4322,PED-2024-000722,0.00
4323,PED-2024-000723,0.00
4324,PED-2024-000724,0.00
4325,PED-2024-000725,0.00
4326,PED-2024-000726,0.00
4327,PED-2024-000727,0.00
4328,PED-2024-000728,0.00
4329,PED-2024-000729,0.00
4330,PED-2024-000730,0.00
4331,PED-2024-000731,83.23
4332,PED-2024-000732,117.01
4333,PED-2024-000733,32.67
4334,PED-2024-000734,132.65
4335,PED-2024-000735,142.12
4336,PED-2024-000736,76.18
4337,PED-2024-000737,110.23
4338,PED-2024-000738,70.96
4339,PED-2024-000739,237.06
4340,PED-2024-000740,191.81
4341,PED-2024-000741,73.60
4342,PED-2024-000742,236.61
4343,PED-2024-000743,121.58
4344,PED-2024-000744,157.83
4345,PED-2024-000745,77.30
4346,PED-2024-000746,152.74
4347,PED-2024-000747,399.99
4348,PED-2024-000748,65.23
4349,PED-2024-000749,130.98
4350,PED-2024-000750,134.12
4351,PED-2024-000751,0.00
4352,PED-2024-000752,0.00
4353,PED-2024-000753,0.00
4354,PED-2024-000754,0.00
4355,PED-2024-000755,0.00
4356,PED-2024-000756,0.00
4357,PED-2024-000757,0.00
4358,PED-2024-000758,0.00
4359,PED-2024-000759,0.00
4360,PED-2024-000760,0.00
4361,PED-2024-000761,0.00
4362,PED-2024-000762,0.00
4363,PED-2024-000763,0.00
4364,PED-2024-000764,0.00
4365,PED-2024-000765,0.00
4366,PED-2024-000766,0.00
4367,PED-2024-000767,0.00
4368,PED-2024-000768,0.00
4369,PED-2024-000769,0.00
4370,PED-2024-000770,0.00
4371,PED-2024-000771,0.00
4372,PED-2024-000772,0.00
4373,PED-2024-000773,0.00
4374,PED-2024-000774,0.00
4375,PED-2024-000775,0.00
4376,PED-2024-000776,0.00
4377,PED-2024-000777,0.00
4378,PED-2024-000778,0.00
4379,PED-2024-000779,0.00
4380,PED-2024-000780,0.00
4381,PED-2024-000781,59.10
4382,PED-2024-000782,259.11
4383,PED-2024-000783,132.58
4384,PED-2024-000784,173.22
4385,PED-2024-000785,84.43
4386,PED-2024-000786,165.34
4387,PED-2024-000787,432.37
4388,PED-2024-000788,70.73
4389,PED-2024-000789,140.83
4390,PED-2024-000790,187.13
4391,PED-2024-000791,270.55
4392,PED-2024-000792,289.42
4393,PED-2024-000793,69.95
4394,PED-2024-000794,128.23
4395,PED-2024-000795,260.79
4396,PED-2024-000796,141.69
4397,PED-2024-000797,102.30
4398,PED-2024-000798,59.46
4399,PED-2024-000799,236.52
4400,PED-2024-000800,65.44
4401,PED-2024-000801,0.00
4402,PED-2024-000802,0.00
4403,PED-2024-000803,0.00
4404,PED-2024-000804,0.00
4405,PED-2024-000805,0.00
4406,PED-2024-000806,0.00
4407,PED-2024-000807,0.00
4408,PED-2024-000808,0.00
4409,PED-2024-000809,0.00
4410,PED-2024-000810,0.00
4411,PED-2024-000811,0.00
4412,PED-2024-000812,0.00
4413,PED-2024-000813,0.00
4414,PED-2024-000814,0.00
4415,PED-2024-000815,0.00
4416,PED-2024-000816,0.00
4417,PED-2024-000817,0.00
4418,PED-2024-000818,0.00
4419,PED-2024-000819,0.00
4420,PED-2024-000820,0.00
4421,PED-2024-000821,0.00
4422,PED-2024-000822,0.00
4423,PED-2024-000823,0.00
4424,PED-2024-000824,0.00
4425,PED-2024-000825,0.00
4426,PED-2024-000826,0.00
4427,PED-2024-000827,0.00
4428,PED-2024-000828,0.00
4429,PED-2024-000829,0.00
4430,PED-2024-000830,0.00
4431,PED-2024-000831,192.57
4432,PED-2024-000832,271.32
4433,PED-2024-000833,28.28
4434,PED-2024-000834,145.78
4435,PED-2024-000835,281.08
4436,PED-2024-000836,152.14
4437,PED-2024-000837,53.52
4438,PED-2024-000838,36.43
4439,PED-2024-000839,123.57
4440,PED-2024-000840,90.70
4441,PED-2024-000841,41.54
4442,PED-2024-000842,135.52
4443,PED-2024-000843,72.31
4444,PED-2024-000844,88.84
4445,PED-2024-000845,45.23
4446,PED-2024-000846,96.02
4447,PED-2024-000847,254.52
4448,PED-2024-000848,40.54
4449,PED-2024-000849,86.57
4450,PED-2024-000850,84.80
4451,PED-2024-000851,0.00
4452,PED-2024-000852,0.00
4453,PED-2024-000853,0.00
4454,PED-2024-000854,0.00
4455,PED-2024-000855,0.00
4456,PED-2024-000856,0.00
4457,PED-2024-000857,0.00
4458,PED-2024-000858,0.00
4459,PED-2024-000859,0.00
4460,PED-2024-000860,0.00
4461,PED-2024-000861,0.00
4462,PED-2024-000862,0.00
4463,PED-2024-000863,0.00
4464,PED-2024-000864,0.00
4465,PED-2024-000865,0.00
4466,PED-2024-000866,0.00
4467,PED-2024-000867,0.00
4468,PED-2024-000868,0.00
4469,PED-2024-000869,0.00
4470,PED-2024-000870,0.00
4471,PED-2024-000871,0.00
4472,PED-2024-000872,0.00
4473,PED-2024-000873,0.00
4474,PED-2024-000874,0.00
4475,PED-2024-000875,0.00
4476,PED-2024-000876,0.00
4477,PED-2024-000877,0.00
4478,PED-2024-000878,0.00
4479,PED-2024-000879,0.00
4480,PED-2024-000880,0.00
4481,PED-2024-000881,36.90
4482,PED-2024-000882,157.98
4483,PED-2024-000883,83.18
4484,PED-2024-000884,104.15
4485,PED-2024-000885,52.36
4486,PED-2024-000886,108.67
4487,PED-2024-000887,286.84
4488,PED-2024-000888,46.04
4489,PED-2024-000889,96.42
4490,PED-2024-000890,125.51
4491,PED-2024-000891,189.17
4492,PED-2024-000892,198.13
4493,PED-2024-000893,50.19
4494,PED-2024-000894,202.77
4495,PED-2024-000895,223.28
4496,PED-2024-000896,117.87
4497,PED-2024-000897,160.65
4498,PED-2024-000898,101.67
4499,PED-2024-000899,337.86
4500,PED-2024-000900,273.68
4501,PED-2024-000901,0.00
4502,PED-2024-000902,0.00
4503,PED-2024-000903,0.00
4504,PED-2024-000904,0.00
4505,PED-2024-000905,0.00
4506,PED-2024-000906,0.00
4507,PED-2024-000907,0.00
4508,PED-2024-000908,0.00
4509,PED-2024-000909,0.00
4510,PED-2024-000910,0.00
4511,PED-2024-000911,0.00
4512,PED-2024-000912,0.00
4513,PED-2024-000913,0.00
4514,PED-2024-000914,0.00
4515,PED-2024-000915,0.00
4516,PED-2024-000916,0.00
4517,PED-2024-000917,0.00
4518,PED-2024-000918,0.00
4519,PED-2024-000919,0.00
4520,PED-2024-000920,0.00
4521,PED-2024-000921,0.00
4522,PED-2024-000922,0.00
4523,PED-2024-000923,0.00
4524,PED-2024-000924,0.00
4525,PED-2024-000925,0.00
4526,PED-2024-000926,0.00
4527,PED-2024-000927,0.00
4528,PED-2024-000928,0.00
4529,PED-2024-000929,0.00
4530,PED-2024-000930,0.00
4531,PED-2024-000931,140.77
4532,PED-2024-000932,218.39
4533,PED-2024-000933,54.59
4534,PED-2024-000934,220.33
4535,PED-2024-000935,243.50
4536,PED-2024-000936,128.24
4537,PED-2024-000937,173.25
4538,PED-2024-000938,109.32
4539,PED-2024-000939,363.10
4540,PED-2024-000940,304.15
4541,PED-2024-000941,109.22
4542,PED-2024-000942,348.95
4543,PED-2024-000943,176.38
4544,PED-2024-000944,203.86
4545,PED-2024-000945,89.91
4546,PED-2024-000946,100.66
4547,PED-2024-000947,293.13
4548,PED-2024-000948,77.29
4549,PED-2024-000949,42.19
4550,PED-2024-000950,35.48
4551,PED-2024-000951,0.00
4552,PED-2024-000952,0.00
4553,PED-2024-000953,0.00
4554,PED-2024-000954,0.00
4555,PED-2024-000955,0.00
4556,PED-2024-000956,0.00
4557,PED-2024-000957,0.00
4558,PED-2024-000958,0.00
4559,PED-2024-000959,0.00
4560,PED-2024-000960,0.00
4561,PED-2024-000961,0.00
4562,PED-2024-000962,0.00
4563,PED-2024-000963,0.00
4564,PED-2024-000964,0.00
4565,PED-2024-000965,0.00
4566,PED-2024-000966,0.00
4567,PED-2024-000967,0.00
4568,PED-2024-000968,0.00
4569,PED-2024-000969,0.00
4570,PED-2024-000970,0.00
4571,PED-2024-000971,0.00
4572,PED-2024-000972,0.00
4573,PED-2024-000973,0.00
4574,PED-2024-000974,0.00
4575,PED-2024-000975,0.00
4576,PED-2024-000976,0.00
4577,PED-2024-000977,0.00
4578,PED-2024-000978,0.00
4579,PED-2024-000979,0.00
4580,PED-2024-000980,0.00
4581,PED-2024-000981,14.73
4582,PED-2024-000982,179.65
4583,PED-2024-000983,79.93
4584,PED-2024-000984,219.25
4585,PED-2024-000985,97.01
4586,PED-2024-000986,113.31
4587,PED-2024-000987,141.37
4588,PED-2024-000988,21.43
4589,PED-2024-000989,52.04
4590,PED-2024-000990,63.84
4591,PED-2024-000991,107.79
4592,PED-2024-000992,106.92
4593,PED-2024-000993,30.46
4594,PED-2024-000994,123.87
4595,PED-2024-000995,132.01
4596,PED-2024-000996,71.03
4597,PED-2024-000997,103.94
4598,PED-2024-000998,67.14
4599,PED-2024-000999,224.44
4600,PED-2024-001000,175.04
4601,PED-2024-001001,0.00
4602,PED-2024-001002,0.00
4603,PED-2024-001003,0.00
4604,PED-2024-001004,0.00
4605,PED-2024-001005,0.00
4606,PED-2024-001006,0.00
4607,PED-2024-001007,0.00
4608,PED-2024-001008,0.00
4609,PED-2024-001009,0.00
4610,PED-2024-001010,0.00
4611,PED-2024-001011,0.00
4612,PED-2024-001012,0.00
4613,PED-2024-001013,0.00
4614,PED-2024-001014,0.00
4615,PED-2024-001015,0.00
4616,PED-2024-001016,0.00
4617,PED-2024-001017,0.00
4618,PED-2024-001018,0.00
4619,PED-2024-001019,0.00
4620,PED-2024-001020,0.00
4621,PED-2024-001021,0.00
4622,PED-2024-001022,0.00
4623,PED-2024-001023,0.00
4624,PED-2024-001024,0.00
4625,PED-2024-001025,0.00
4626,PED-2024-001026,0.00
4627,PED-2024-001027,0.00
4628,PED-2024-001028,0.00
4629,PED-2024-001029,0.00
4630,PED-2024-001030,0.00
4631,PED-2024-001031,89.04
4632,PED-2024-001032,127.18
4633,PED-2024-001033,34.86
4634,PED-2024-001034,141.38
4635,PED-2024-001035,152.30
4636,PED-2024-001036,81.40
4637,PED-2024-001037,116.54
4638,PED-2024-001038,74.79
4639,PED-2024-001039,249.61
4640,PED-2024-001040,203.04
4641,PED-2024-001041,77.16
4642,PED-2024-001042,247.86
4643,PED-2024-001043,127.11
4644,PED-2024-001044,165.56
4645,PED-2024-001045,80.85
4646,PED-2024-001046,159.04
4647,PED-2024-001047,416.18
4648,PED-2024-001048,67.94
4649,PED-2024-001049,135.89
4650,PED-2024-001050,139.60
4651,PED-2024-001051,0.00
4652,PED-2024-001052,0.00
4653,PED-2024-001053,0.00
4654,PED-2024-001054,0.00
4655,PED-2024-001055,0.00
4656,PED-2024-001056,0.00
4657,PED-2024-001057,0.00
4658,PED-2024-001058,0.00
4659,PED-2024-001059,0.00
4660,PED-2024-001060,0.00
4661,PED-2024-001061,0.00
4662,PED-2024-001062,0.00
4663,PED-2024-001063,0.00
4664,PED-2024-001064,0.00
4665,PED-2024-001065,0.00
4666,PED-2024-001066,0.00
4667,PED-2024-001067,0.00
4668,PED-2024-001068,0.00
4669,PED-2024-001069,0.00
4670,PED-2024-001070,0.00
4671,PED-2024-001071,0.00
4672,PED-2024-001072,0.00
4673,PED-2024-001073,0.00
4674,PED-2024-001074,0.00
4675,PED-2024-001075,0.00
4676,PED-2024-001076,0.00
4677,PED-2024-001077,0.00
4678,PED-2024-001078,0.00
4679,PED-2024-001079,0.00
4680,PED-2024-001080,0.00
4681,PED-2024-001081,61.56
4682,PED-2024-001082,270.32
4683,PED-2024-001083,137.98
4684,PED-2024-001084,180.87
4685,PED-2024-001085,87.98
4686,PED-2024-001086,171.69
4687,PED-2024-001087,448.50
4688,PED-2024-001088,73.44
4689,PED-2024-001089,145.74
4690,PED-2024-001090,194.01
4691,PED-2024-001091,279.59
4692,PED-2024-001092,299.51
4693,PED-2024-001093,26.09
4694,PED-2024-001094,137.05
4695,PED-2024-001095,270.90
4696,PED-2024-001096,146.92
4697,PED-2024-001097,108.59
4698,PED-2024-001098,63.28
4699,PED-2024-001099,111.02
4700,PED-2024-001100,76.40
4701,PED-2024-001101,0.00
4702,PED-2024-001102,0.00
4703,PED-2024-001103,0.00
4704,PED-2024-001104,0.00
4705,PED-2024-001105,0.00
4706,PED-2024-001106,0.00
4707,PED-2024-001107,0.00
4708,PED-2024-001108,0.00
4709,PED-2024-001109,0.00
4710,PED-2024-001110,0.00
4711,PED-2024-001111,0.00
4712,PED-2024-001112,0.00
4713,PED-2024-001113,0.00
4714,PED-2024-001114,0.00
4715,PED-2024-001115,0.00
4716,PED-2024-001116,0.00
4717,PED-2024-001117,0.00
4718,PED-2024-001118,0.00
4719,PED-2024-001119,0.00
4720,PED-2024-001120,0.00
4721,PED-2024-001121,0.00
4722,PED-2024-001122,0.00
4723,PED-2024-001123,0.00
4724,PED-2024-001124,0.00
4725,PED-2024-001125,0.00
4726,PED-2024-001126,0.00
4727,PED-2024-001127,0.00
4728,PED-2024-001128,0.00
4729,PED-2024-001129,0.00
4730,PED-2024-001130,0.00
4731,PED-2024-001131,37.24
4732,PED-2024-001132,281.41
4733,PED-2024-001133,30.49
4734,PED-2024-001134,154.56
4735,PED-2024-001135,291.19
4736,PED-2024-001136,34.56
4737,PED-2024-001137,59.83
4738,PED-2024-001138,40.26
4739,PED-2024-001139,136.25
4740,PED-2024-001140,101.94
4741,PED-2024-001141,45.08
4742,PED-2024-001142,146.77
4743,PED-2024-001143,77.78
4744,PED-2024-001144,96.50
4745,PED-2024-001145,48.81
4746,PED-2024-001146,102.32
4747,PED-2024-001147,270.71
4748,PED-2024-001148,43.33
4749,PED-2024-001149,91.51
4750,PED-2024-001150,90.28
4751,PED-2024-001151,0.00
4752,PED-2024-001152,0.00
4753,PED-2024-001153,0.00
4754,PED-2024-001154,0.00
4755,PED-2024-001155,0.00
4756,PED-2024-001156,0.00
4757,PED-2024-001157,0.00
4758,PED-2024-001158,0.00
4759,PED-2024-001159,0.00
4760,PED-2024-001160,0.00
4761,PED-2024-001161,0.00
4762,PED-2024-001162,0.00
4763,PED-2024-001163,0.00
4764,PED-2024-001164,0.00
4765,PED-2024-001165,0.00
4766,PED-2024-001166,0.00
4767,PED-2024-001167,0.00
4768,PED-2024-001168,0.00
4769,PED-2024-001169,0.00
4770,PED-2024-001170,0.00
4771,PED-2024-001171,0.00
4772,PED-2024-001172,0.00
4773,PED-2024-001173,0.00
4774,PED-2024-001174,0.00
4775,PED-2024-001175,0.00
4776,PED-2024-001176,0.00
4777,PED-2024-001177,0.00
4778,PED-2024-001178,0.00
4779,PED-2024-001179,0.00
4780,PED-2024-001180,0.00
4781,PED-2024-001181,39.39
4782,PED-2024-001182,169.23
4783,PED-2024-001183,88.71
4784,PED-2024-001184,111.81
4785,PED-2024-001185,55.91
4786,PED-2024-001186,114.97
4787,PED-2024-001187,303.03
4788,PED-2024-001188,48.83
4789,PED-2024-001189,101.36
4790,PED-2024-001190,132.34
4791,PED-2024-001191,198.21
4792,PED-2024-001192,208.30
4793,PED-2024-001193,52.38
4794,PED-2024-001194,211.55
4795,PED-2024-001195,233.39
4796,PED-2024-001196,123.09
4797,PED-2024-001197,166.96
4798,PED-2024-001198,105.50
4799,PED-2024-001199,350.48
4800,PED-2024-001200,284.64
4801,PED-2024-001201,0.00
4802,PED-2024-001202,0.00
4803,PED-2024-001203,0.00
4804,PED-2024-001204,0.00
4805,PED-2024-001205,0.00
4806,PED-2024-001206,0.00
4807,PED-2024-001207,0.00
4808,PED-2024-001208,0.00
4809,PED-2024-001209,0.00
4810,PED-2024-001210,0.00
4811,PED-2024-001211,0.00
4812,PED-2024-001212,0.00
4813,PED-2024-001213,0.00
4814,PED-2024-001214,0.00
4815,PED-2024-001215,0.00
4816,PED-2024-001216,0.00
4817,PED-2024-001217,0.00
4818,PED-2024-001218,0.00
4819,PED-2024-001219,0.00
4820,PED-2024-001220,0.00
4821,PED-2024-001221,0.00
4822,PED-2024-001222,0.00
4823,PED-2024-001223,0.00
4824,PED-2024-001224,0.00
4825,PED-2024-001225,0.00
4826,PED-2024-001226,0.00
4827,PED-2024-001227,0.00
4828,PED-2024-001228,0.00
4829,PED-2024-001229,0.00
4830,PED-2024-001230,0.00
4831,PED-2024-001231,146.58
4832,PED-2024-001232,228.56
4833,PED-2024-001233,56.78
4834,PED-2024-001234,229.06
4835,PED-2024-001235,253.68
4836,PED-2024-001236,133.46
4837,PED-2024-001237,179.56
4838,PED-2024-001238,113.15
4839,PED-2024-001239,375.65
4840,PED-2024-001240,315.38
4841,PED-2024-001241,112.78
4842,PED-2024-001242,168.40
4843,PED-2024-001243,74.46
4844,PED-2024-001244,211.59
4845,PED-2024-001245,93.46
4846,PED-2024-001246,107.01
4847,PED-2024-001247,309.32
4848,PED-2024-001248,18.64
4849,PED-2024-001249,47.10
4850,PED-2024-001250,40.96
4851,PED-2024-001251,0.00
4852,PED-2024-001252,0.00
4853,PED-2024-001253,0.00
4854,PED-2024-001254,0.00
4855,PED-2024-001255,0.00
4856,PED-2024-001256,0.00
4857,PED-2024-001257,0.00
4858,PED-2024-001258,0.00
4859,PED-2024-001259,0.00
4860,PED-2024-001260,0.00
4861,PED-2024-001261,0.00
4862,PED-2024-001262,0.00
4863,PED-2024-001263,0.00
4864,PED-2024-001264,0.00
4865,PED-2024-001265,0.00
4866,PED-2024-001266,0.00
4867,PED-2024-001267,0.00
4868,PED-2024-001268,0.00
4869,PED-2024-001269,0.00
4870,PED-2024-001270,0.00
4871,PED-2024-001271,0.00
4872,PED-2024-001272,0.00
4873,PED-2024-001273,0.00
4874,PED-2024-001274,0.00
4875,PED-2024-001275,0.00
4876,PED-2024-001276,0.00
4877,PED-2024-001277,0.00
4878,PED-2024-001278,0.00
4879,PED-2024-001279,0.00
4880,PED-2024-001280,0.00
4881,PED-2024-001281,17.19
4882,PED-2024-001282,190.86
4883,PED-2024-001283,85.40
4884,PED-2024-001284,226.91
4885,PED-2024-001285,23.87
4886,PED-2024-001286,58.21
4887,PED-2024-001287,157.50
4888,PED-2024-001288,24.13
4889,PED-2024-001289,57.00
4890,PED-2024-001290,70.72
4891,PED-2024-001291,116.83
4892,PED-2024-001292,117.01
4893,PED-2024-001293,32.67
4894,PED-2024-001294,132.65
4895,PED-2024-001295,142.12
4896,PED-2024-001296,76.18
4897,PED-2024-001297,110.23
4898,PED-2024-001298,70.96
4899,PED-2024-001299,237.06
4900,PED-2024-001300,186.00
4901,PED-2024-001301,0.00
4902,PED-2024-001302,0.00
4903,PED-2024-001303,0.00
4904,PED-2024-001304,0.00
4905,PED-2024-001305,0.00
4906,PED-2024-001306,0.00
4907,PED-2024-001307,0.00
4908,PED-2024-001308,0.00
4909,PED-2024-001309,0.00
4910,PED-2024-001310,0.00
4911,PED-2024-001311,0.00
4912,PED-2024-001312,0.00
4913,PED-2024-001313,0.00
4914,PED-2024-001314,0.00
4915,PED-2024-001315,0.00
4916,PED-2024-001316,0.00
4917,PED-2024-001317,0.00
4918,PED-2024-001318,0.00
4919,PED-2024-001319,0.00
4920,PED-2024-001320,0.00
4921,PED-2024-001321,0.00
4922,PED-2024-001322,0.00
4923,PED-2024-001323,0.00
4924,PED-2024-001324,0.00
4925,PED-2024-001325,0.00
4926,PED-2024-001326,0.00
4927,PED-2024-001327,0.00
4928,PED-2024-001328,0.00
4929,PED-2024-001329,0.00
4930,PED-2024-001330,0.00
4931,PED-2024-001331,94.78
4932,PED-2024-001332,137.35
4933,PED-2024-001333,37.07
4934,PED-2024-001334,150.16
4935,PED-2024-001335,162.41
4936,PED-2024-001336,86.62
4937,PED-2024-001337,122.85
4938,PED-2024-001338,78.62
4939,PED-2024-001339,262.29
4940,PED-2024-001340,214.28
4941,PED-2024-001341,80.70
4942,PED-2024-001342,259.11
4943,PED-2024-001343,132.58
4944,PED-2024-001344,173.22
4945,PED-2024-001345,84.43
4946,PED-2024-001346,165.34
4947,PED-2024-001347,432.37
4948,PED-2024-001348,70.73
4949,PED-2024-001349,140.83
4950,PED-2024-001350,145.08
4951,PED-2024-001351,0.00
4952,PED-2024-001352,0.00
4953,PED-2024-001353,0.00
4954,PED-2024-001354,0.00
4955,PED-2024-001355,0.00
4956,PED-2024-001356,0.00
4957,PED-2024-001357,0.00
4958,PED-2024-001358,0.00
4959,PED-2024-001359,0.00
4960,PED-2024-001360,0.00
4961,PED-2024-001361,0.00
4962,PED-2024-001362,0.00
4963,PED-2024-001363,0.00
4964,PED-2024-001364,0.00
4965,PED-2024-001365,0.00
4966,PED-2024-001366,0.00
4967,PED-2024-001367,0.00
4968,PED-2024-001368,0.00
4969,PED-2024-001369,0.00
4970,PED-2024-001370,0.00
4971,PED-2024-001371,0.00
4972,PED-2024-001372,0.00
4973,PED-2024-001373,0.00
4974,PED-2024-001374,0.00
4975,PED-2024-001375,0.00
4976,PED-2024-001376,0.00
4977,PED-2024-001377,0.00
4978,PED-2024-001378,0.00
4979,PED-2024-001379,0.00
4980,PED-2024-001380,0.00
4981,PED-2024-001381,64.05
4982,PED-2024-001382,281.57
4983,PED-2024-001383,143.51
4984,PED-2024-001384,188.53
4985,PED-2024-001385,91.53
4986,PED-2024-001386,177.99
4987,PED-2024-001387,464.69
4988,PED-2024-001388,76.23
4989,PED-2024-001389,150.68
4990,PED-2024-001390,200.84
4991,PED-2024-001391,288.63
4992,PED-2024-001392,271.32
4993,PED-2024-001393,28.28
4994,PED-2024-001394,145.78
4995,PED-2024-001395,281.08
4996,PED-2024-001396,152.14
4997,PED-2024-001397,53.52
4998,PED-2024-001398,36.43
4999,PED-2024-001399,123.57
5000,PED-2024-001400,87.36
5001,PED-2024-001401,0.00
5002,PED-2024-001402,0.00
5003,PED-2024-001403,0.00
5004,PED-2024-001404,0.00
5005,PED-2024-001405,0.00
5006,PED-2024-001406,0.00
5007,PED-2024-001407,0.00
5008,PED-2024-001408,0.00
5009,PED-2024-001409,0.00
5010,PED-2024-001410,0.00
5011,PED-2024-001411,0.00
5012,PED-2024-001412,0.00
5013,PED-2024-001413,0.00
5014,PED-2024-001414,0.00
5015,PED-2024-001415,0.00
5016,PED-2024-001416,0.00
5017,PED-2024-001417,0.00
5018,PED-2024-001418,0.00
5019,PED-2024-001419,0.00
5020,PED-2024-001420,0.00
5021,PED-2024-001421,0.00
