pedido_id,numero_pedido,receita_mercadoria_liquida
4599,PED-2024-000999,1023.18
4600,PED-2024-001000,636.11
4601,PED-2024-001001,528.12
4602,PED-2024-001002,978.29
4603,PED-2024-001003,1461.34
4604,PED-2024-001004,959.11
4605,PED-2024-001005,610.32
4606,PED-2024-001006,1126.25
4607,PED-2024-001007,1675.06
4608,PED-2024-001008,1107.07
4609,PED-2024-001009,692.52
4610,PED-2024-001010,1274.21
4611,PED-2024-001011,1888.78
4612,PED-2024-001012,1255.03
4613,PED-2024-001013,774.72
4614,PED-2024-001014,1422.17
4615,PED-2024-001015,2102.50
4616,PED-2024-001016,1402.99
4617,PED-2024-001017,856.92
4618,PED-2024-001018,802.93
4619,PED-2024-001019,1242.14
4620,PED-2024-001020,1397.51
4621,PED-2024-001021,478.80
4622,PED-2024-001022,950.89
4623,PED-2024-001023,1455.86
4624,PED-2024-001024,317.95
4625,PED-2024-001025,254.12
4626,PED-2024-001026,485.09
4627,PED-2024-001027,748.94
4628,PED-2024-001028,465.91
4629,PED-2024-001029,336.32
4630,PED-2024-001030,633.05
4631,PED-2024-001031,873.62
4632,PED-2024-001032,486.69
4633,PED-2024-001033,383.66
4634,PED-2024-001034,639.63
4635,PED-2024-001035,1024.08
4636,PED-2024-001036,680.43
4637,PED-2024-001037,384.18
4638,PED-2024-001038,854.18
4639,PED-2024-001039,1140.49
4640,PED-2024-001040,706.75
4641,PED-2024-001041,505.76
4642,PED-2024-001042,829.07
4643,PED-2024-001043,1476.71
4644,PED-2024-001044,892.19
4645,PED-2024-001045,584.27
4646,PED-2024-001046,1065.85
4647,PED-2024-001047,1401.36
4648,PED-2024-001048,1137.77
4649,PED-2024-001049,611.43
4650,PED-2024-001050,1233.25
4651,PED-2024-001051,2031.26
4652,PED-2024-001052,1353.67
4653,PED-2024-001053,829.52
4654,PED-2024-001054,1520.81
4655,PED-2024-001055,2244.98
4656,PED-2024-001056,1348.19
4657,PED-2024-001057,451.40
4658,PED-2024-001058,901.57
4659,PED-2024-001059,1384.62
4660,PED-2024-001060,1496.15
4661,PED-2024-001061,226.72
4662,PED-2024-001062,435.77
4663,PED-2024-001063,677.70
4664,PED-2024-001064,416.59
4665,PED-2024-001065,308.92
4666,PED-2024-001066,583.73
4667,PED-2024-001067,891.42
4668,PED-2024-001068,564.55
4669,PED-2024-001069,391.12
4670,PED-2024-001070,731.69
4671,PED-2024-001071,1105.14
4672,PED-2024-001072,712.51
4673,PED-2024-001073,473.32
4674,PED-2024-001074,879.65
4675,PED-2024-001075,1318.86
4676,PED-2024-001076,860.47
4677,PED-2024-001077,555.52
4678,PED-2024-001078,1027.61
4679,PED-2024-001079,1532.58
4680,PED-2024-001080,1008.43
4681,PED-2024-001081,576.16
4682,PED-2024-001082,905.25
4683,PED-2024-001083,1608.32
4684,PED-2024-001084,975.52
4685,PED-2024-001085,631.94
4686,PED-2024-001086,1151.84
4687,PED-2024-001087,1511.52
4688,PED-2024-001088,1230.91
4689,PED-2024-001089,656.38
4690,PED-2024-001090,1277.48
4691,PED-2024-001091,1894.15
4692,PED-2024-001092,1152.80
4693,PED-2024-001093,397.91
4694,PED-2024-001094,715.20
4695,PED-2024-001095,1042.48
4696,PED-2024-001096,1299.91
4697,PED-2024-001097,397.61
4698,PED-2024-001098,936.93
4699,PED-2024-001099,495.44
4700,PED-2024-001100,290.87
4701,PED-2024-001101,281.52
4702,PED-2024-001102,534.41
4703,PED-2024-001103,820.18
4704,PED-2024-001104,515.23
4705,PED-2024-001105,363.72
4706,PED-2024-001106,682.37
4707,PED-2024-001107,1033.90
4708,PED-2024-001108,663.19
4709,PED-2024-001109,445.92
4710,PED-2024-001110,830.33
4711,PED-2024-001111,1247.62
4712,PED-2024-001112,811.15
4713,PED-2024-001113,528.12
4714,PED-2024-001114,978.29
4715,PED-2024-001115,1461.34
4716,PED-2024-001116,959.11
4717,PED-2024-001117,610.32
4718,PED-2024-001118,1126.25
4719,PED-2024-001119,1675.06
4720,PED-2024-001120,1107.07
4721,PED-2024-001121,692.52
4722,PED-2024-001122,1274.21
4723,PED-2024-001123,1888.78
4724,PED-2024-001124,1255.03
4725,PED-2024-001125,774.72
4726,PED-2024-001126,1422.17
4727,PED-2024-001127,2102.50
4728,PED-2024-001128,1402.99
4729,PED-2024-001129,856.92
4730,PED-2024-001130,802.93
4731,PED-2024-001131,1204.90
4732,PED-2024-001132,1116.10
4733,PED-2024-001133,448.31
4734,PED-2024-001134,796.33
4735,PED-2024-001135,1164.67
4736,PED-2024-001136,283.39
4737,PED-2024-001137,194.29
4738,PED-2024-001138,444.83
4739,PED-2024-001139,612.69
4740,PED-2024-001140,363.97
4741,PED-2024-001141,291.24
4742,PED-2024-001142,486.28
4743,PED-2024-001143,884.88
4744,PED-2024-001144,517.37
4745,PED-2024-001145,369.71
4746,PED-2024-001146,678.69
4747,PED-2024-001147,905.67
4748,PED-2024-001148,718.50
4749,PED-2024-001149,409.21
4750,PED-2024-001150,838.69
4751,PED-2024-001151,1390.10
4752,PED-2024-001152,909.79
4753,PED-2024-001153,582.92
4754,PED-2024-001154,1076.93
4755,PED-2024-001155,1603.82
4756,PED-2024-001156,1057.75
4757,PED-2024-001157,665.12
4758,PED-2024-001158,1224.89
4759,PED-2024-001159,1817.54
4760,PED-2024-001160,1205.71
4761,PED-2024-001161,747.32
4762,PED-2024-001162,1372.85
4763,PED-2024-001163,2031.26
4764,PED-2024-001164,1353.67
4765,PED-2024-001165,829.52
4766,PED-2024-001166,1520.81
4767,PED-2024-001167,2244.98
4768,PED-2024-001168,1348.19
4769,PED-2024-001169,451.40
4770,PED-2024-001170,901.57
4771,PED-2024-001171,1384.62
4772,PED-2024-001172,1496.15
4773,PED-2024-001173,226.72
4774,PED-2024-001174,435.77
4775,PED-2024-001175,677.70
4776,PED-2024-001176,416.59
4777,PED-2024-001177,308.92
4778,PED-2024-001178,583.73
4779,PED-2024-001179,891.42
4780,PED-2024-001180,564.55
4781,PED-2024-001181,351.73
4782,PED-2024-001182,562.46
4783,PED-2024-001183,1016.43
4784,PED-2024-001184,600.70
4785,PED-2024-001185,417.41
4786,PED-2024-001186,764.68
4787,PED-2024-001187,1015.83
4788,PED-2024-001188,811.64
4789,PED-2024-001189,454.16
4790,PED-2024-001190,895.27
4791,PED-2024-001191,1334.37
4792,PED-2024-001192,800.13
4793,PED-2024-001193,585.34
4794,PED-2024-001194,964.02
4795,PED-2024-001195,1512.91
4796,PED-2024-001196,1033.30
4797,PED-2024-001197,552.96
4798,PED-2024-001198,1218.03
4799,PED-2024-001199,1609.54
4800,PED-2024-001200,1019.71
4801,PED-2024-001201,802.12
4802,PED-2024-001202,1471.49
4803,PED-2024-001203,2173.74
4804,PED-2024-001204,1452.31
4805,PED-2024-001205,424.00
4806,PED-2024-001206,852.25
4807,PED-2024-001207,1313.38
4808,PED-2024-001208,1446.83
4809,PED-2024-001209,506.20
4810,PED-2024-001210,1000.21
4811,PED-2024-001211,606.46
4812,PED-2024-001212,367.27
4813,PED-2024-001213,281.52
4814,PED-2024-001214,534.41
4815,PED-2024-001215,820.18
4816,PED-2024-001216,515.23
4817,PED-2024-001217,363.72
4818,PED-2024-001218,682.37
4819,PED-2024-001219,1033.90
4820,PED-2024-001220,663.19
4821,PED-2024-001221,445.92
4822,PED-2024-001222,830.33
4823,PED-2024-001223,1247.62
4824,PED-2024-001224,811.15
4825,PED-2024-001225,528.12
4826,PED-2024-001226,978.29
4827,PED-2024-001227,1461.34
4828,PED-2024-001228,959.11
4829,PED-2024-001229,610.32
4830,PED-2024-001230,1126.25
4831,PED-2024-001231,1528.48
4832,PED-2024-001232,878.51
4833,PED-2024-001233,635.74
4834,PED-2024-001234,1045.15
4835,PED-2024-001235,1635.10
4836,PED-2024-001236,1121.57
4837,PED-2024-001237,595.16
4838,PED-2024-001238,1309.02
4839,PED-2024-001239,1726.85
4840,PED-2024-001240,1087.61
4841,PED-2024-001241,744.14
4842,PED-2024-001242,634.53
4843,PED-2024-001243,1167.68
4844,PED-2024-001244,1185.92
4845,PED-2024-001245,385.34
4846,PED-2024-001246,843.88
4847,PED-2024-001247,1146.54
4848,PED-2024-001248,299.31
4849,PED-2024-001249,207.02
4850,PED-2024-001250,444.13
4851,PED-2024-001251,748.94
4852,PED-2024-001252,465.91
4853,PED-2024-001253,336.32
4854,PED-2024-001254,633.05
4855,PED-2024-001255,962.66
4856,PED-2024-001256,613.87
4857,PED-2024-001257,418.52
4858,PED-2024-001258,781.01
4859,PED-2024-001259,1176.38
4860,PED-2024-001260,761.83
4861,PED-2024-001261,500.72
4862,PED-2024-001262,928.97
4863,PED-2024-001263,1390.10
4864,PED-2024-001264,909.79
4865,PED-2024-001265,582.92
4866,PED-2024-001266,1076.93
4867,PED-2024-001267,1603.82
4868,PED-2024-001268,1057.75
4869,PED-2024-001269,665.12
4870,PED-2024-001270,1224.89
4871,PED-2024-001271,1817.54
4872,PED-2024-001272,1205.71
4873,PED-2024-001273,747.32
4874,PED-2024-001274,1372.85
4875,PED-2024-001275,2031.26
4876,PED-2024-001276,1353.67
4877,PED-2024-001277,829.52
4878,PED-2024-001278,1520.81
4879,PED-2024-001279,2244.98
4880,PED-2024-001280,1348.19
4881,PED-2024-001281,434.21
4882,PED-2024-001282,710.71
4883,PED-2024-001283,1299.22
4884,PED-2024-001284,1269.24
4885,PED-2024-001285,202.85
4886,PED-2024-001286,377.56
4887,PED-2024-001287,520.20
4888,PED-2024-001288,392.46
4889,PED-2024-001289,251.92
4890,PED-2024-001290,513.01
4891,PED-2024-001291,774.59
4892,PED-2024-001292,447.54
4893,PED-2024-001293,358.45
4894,PED-2024-001294,599.04
4895,PED-2024-001295,963.02
4896,PED-2024-001296,636.33
4897,PED-2024-001297,363.09
4898,PED-2024-001298,808.69
4899,PED-2024-001299,1081.80
4900,PED-2024-001300,674.47
4901,PED-2024-001301,555.52
4902,PED-2024-001302,1027.61
4903,PED-2024-001303,1532.58
4904,PED-2024-001304,1008.43
4905,PED-2024-001305,637.72
4906,PED-2024-001306,1175.57
4907,PED-2024-001307,1746.30
4908,PED-2024-001308,1156.39
4909,PED-2024-001309,719.92
4910,PED-2024-001310,1323.53
4911,PED-2024-001311,1960.02
4912,PED-2024-001312,1304.35
4913,PED-2024-001313,802.12
4914,PED-2024-001314,1471.49
4915,PED-2024-001315,2173.74
4916,PED-2024-001316,1452.31
4917,PED-2024-001317,424.00
4918,PED-2024-001318,852.25
4919,PED-2024-001319,1313.38
4920,PED-2024-001320,1446.83
4921,PED-2024-001321,506.20
4922,PED-2024-001322,1000.21
4923,PED-2024-001323,606.46
4924,PED-2024-001324,367.27
4925,PED-2024-001325,281.52
4926,PED-2024-001326,534.41
4927,PED-2024-001327,820.18
4928,PED-2024-001328,515.23
4929,PED-2024-001329,363.72
4930,PED-2024-001330,682.37
4931,PED-2024-001331,939.12
4932,PED-2024-001332,525.84
4933,PED-2024-001333,408.85
4934,PED-2024-001334,680.17
4935,PED-2024-001335,1085.21
4936,PED-2024-001336,724.53
4937,PED-2024-001337,405.27
4938,PED-2024-001338,899.67
4939,PED-2024-001339,1199.05
4940,PED-2024-001340,744.83
4941,PED-2024-001341,529.62
4942,PED-2024-001342,867.14
4943,PED-2024-001343,1542.48
4944,PED-2024-001344,933.85
4945,PED-2024-001345,608.09
4946,PED-2024-001346,1108.87
4947,PED-2024-001347,1456.41
4948,PED-2024-001348,1184.30
4949,PED-2024-001349,633.89
4950,PED-2024-001350,1277.09
4951,PED-2024-001351,2102.50
4952,PED-2024-001352,1402.99
4953,PED-2024-001353,856.92
4954,PED-2024-001354,802.93
4955,PED-2024-001355,1242.14
4956,PED-2024-001356,1397.51
4957,PED-2024-001357,478.80
4958,PED-2024-001358,950.89
4959,PED-2024-001359,1455.86
4960,PED-2024-001360,317.95
4961,PED-2024-001361,254.12
4962,PED-2024-001362,485.09
4963,PED-2024-001363,748.94
4964,PED-2024-001364,465.91
4965,PED-2024-001365,336.32
4966,PED-2024-001366,633.05
4967,PED-2024-001367,962.66
4968,PED-2024-001368,613.87
4969,PED-2024-001369,418.52
4970,PED-2024-001370,781.01
4971,PED-2024-001371,1176.38
4972,PED-2024-001372,761.83
4973,PED-2024-001373,500.72
4974,PED-2024-001374,928.97
4975,PED-2024-001375,1390.10
4976,PED-2024-001376,909.79
4977,PED-2024-001377,582.92
4978,PED-2024-001378,1076.93
4979,PED-2024-001379,1603.82
4980,PED-2024-001380,1057.75
4981,PED-2024-001381,601.07
4982,PED-2024-001382,943.32
4983,PED-2024-001383,1674.03
4984,PED-2024-001384,1017.18
4985,PED-2024-001385,655.79
4986,PED-2024-001386,1194.86
4987,PED-2024-001387,1566.57
4988,PED-2024-001388,1277.44
4989,PED-2024-001389,678.84
4990,PED-2024-001390,1319.97
4991,PED-2024-001391,1956.35
4992,PED-2024-001392,1076.87
4993,PED-2024-001393,423.12
4994,PED-2024-001394,755.79
4995,PED-2024-001395,1103.54
4996,PED-2024-001396,1344.01
4997,PED-2024-001397,173.20
4998,PED-2024-001398,399.34
4999,PED-2024-001399,554.13
5000,PED-2024-001400,329.23
5001,PED-2024-001401,308.92
5002,PED-2024-001402,583.73
5003,PED-2024-001403,891.42
5004,PED-2024-001404,564.55
5005,PED-2024-001405,391.12
5006,PED-2024-001406,731.69
5007,PED-2024-001407,1105.14
5008,PED-2024-001408,712.51
5009,PED-2024-001409,473.32
5010,PED-2024-001410,879.65
5011,PED-2024-001411,1318.86
5012,PED-2024-001412,860.47
5013,PED-2024-001413,555.52
5014,PED-2024-001414,1027.61
5015,PED-2024-001415,1532.58
5016,PED-2024-001416,1008.43
5017,PED-2024-001417,637.72
5018,PED-2024-001418,1175.57
5019,PED-2024-001419,1746.30
5020,PED-2024-001420,1156.39
5021,PED-2024-001421,719.92
5022,PED-2024-001422,1323.53
5023,PED-2024-001423,1960.02
5024,PED-2024-001424,1304.35
5025,PED-2024-001425,802.12
5026,PED-2024-001426,1471.49
5027,PED-2024-001427,2173.74
5028,PED-2024-001428,1452.31
5029,PED-2024-001429,424.00
5030,PED-2024-001430,852.25
5031,PED-2024-001431,1270.40
5032,PED-2024-001432,1155.25
5033,PED-2024-001433,473.55
5034,PED-2024-001434,836.92
5035,PED-2024-001435,535.25
5036,PED-2024-001436,327.49
5037,PED-2024-001437,215.40
5038,PED-2024-001438,490.28
5039,PED-2024-001439,671.38
5040,PED-2024-001440,402.06
5041,PED-2024-001441,315.08
5042,PED-2024-001442,524.39
5043,PED-2024-001443,950.72
5044,PED-2024-001444,559.04
5045,PED-2024-001445,393.56
5046,PED-2024-001446,721.66
5047,PED-2024-001447,960.78
5048,PED-2024-001448,765.11
5049,PED-2024-001449,431.70
5050,PED-2024-001450,882.53
5051,PED-2024-001451,1461.34
5052,PED-2024-001452,959.11
5053,PED-2024-001453,610.32
5054,PED-2024-001454,1126.25
5055,PED-2024-001455,1675.06
5056,PED-2024-001456,1107.07
5057,PED-2024-001457,692.52
5058,PED-2024-001458,1274.21
5059,PED-2024-001459,1888.78
5060,PED-2024-001460,1255.03
5061,PED-2024-001461,774.72
5062,PED-2024-001462,1422.17
5063,PED-2024-001463,2102.50
5064,PED-2024-001464,1402.99
5065,PED-2024-001465,856.92
5066,PED-2024-001466,802.93
5067,PED-2024-001467,1242.14
5068,PED-2024-001468,1397.51
5069,PED-2024-001469,478.80
5070,PED-2024-001470,950.89
5071,PED-2024-001471,1455.86
5072,PED-2024-001472,317.95
5073,PED-2024-001473,254.12
5074,PED-2024-001474,485.09
5075,PED-2024-001475,748.94
5076,PED-2024-001476,465.91
5077,PED-2024-001477,336.32
5078,PED-2024-001478,633.05
5079,PED-2024-001479,962.66
5080,PED-2024-001480,613.87
5081,PED-2024-001481,376.67
5082,PED-2024-001482,600.57
5083,PED-2024-001483,1082.20
5084,PED-2024-001484,642.36
5085,PED-2024-001485,441.23
5086,PED-2024-001486,807.74
5087,PED-2024-001487,1070.94
5088,PED-2024-001488,858.26
5089,PED-2024-001489,476.60
5090,PED-2024-001490,937.71
5091,PED-2024-001491,1396.57
5092,PED-2024-001492,839.36
5093,PED-2024-001493,610.53
5094,PED-2024-001494,1004.56
5095,PED-2024-001495,1574.04
5096,PED-2024-001496,1077.47
5097,PED-2024-001497,574.07
5098,PED-2024-001498,1263.53
5099,PED-2024-001499,1668.16
5100,PED-2024-001500,1058.07
5101,PED-2024-001501,829.52
5102,PED-2024-001502,1520.81
5103,PED-2024-001503,2244.98
5104,PED-2024-001504,1348.19
5105,PED-2024-001505,451.40
5106,PED-2024-001506,901.57
5107,PED-2024-001507,1384.62
5108,PED-2024-001508,1496.15
5109,PED-2024-001509,226.72
5110,PED-2024-001510,435.77
5111,PED-2024-001511,677.70
5112,PED-2024-001512,416.59
5113,PED-2024-001513,308.92
5114,PED-2024-001514,583.73
5115,PED-2024-001515,891.42
5116,PED-2024-001516,564.55
5117,PED-2024-001517,391.12
5118,PED-2024-001518,731.69
5119,PED-2024-001519,1105.14
5120,PED-2024-001520,712.51
5121,PED-2024-001521,473.32
5122,PED-2024-001522,879.65
5123,PED-2024-001523,1318.86
5124,PED-2024-001524,860.47
5125,PED-2024-001525,555.52
5126,PED-2024-001526,1027.61
5127,PED-2024-001527,1532.58
5128,PED-2024-001528,1008.43
5129,PED-2024-001529,637.72
5130,PED-2024-001530,1175.57
5131,PED-2024-001531,1593.98
5132,PED-2024-001532,917.66
5133,PED-2024-001533,660.93
5134,PED-2024-001534,1085.69
5135,PED-2024-001535,1696.23
5136,PED-2024-001536,1165.67
5137,PED-2024-001537,616.25
5138,PED-2024-001538,1354.51
5139,PED-2024-001539,1785.41
5140,PED-2024-001540,1125.69
5141,PED-2024-001541,376.71
5142,PED-2024-001542,672.60
5143,PED-2024-001543,1233.45
5144,PED-2024-001544,1227.58
5145,PED-2024-001545,409.19
5146,PED-2024-001546,886.90
5147,PED-2024-001547,465.09
5148,PED-2024-001548,345.84
5149,PED-2024-001549,229.48
5150,PED-2024-001550,487.97
5151,PED-2024-001551,820.18
5152,PED-2024-001552,515.23
5153,PED-2024-001553,363.72
5154,PED-2024-001554,682.37
5155,PED-2024-001555,1033.90
5156,PED-2024-001556,663.19
5157,PED-2024-001557,445.92
5158,PED-2024-001558,830.33
5159,PED-2024-001559,1247.62
5160,PED-2024-001560,811.15
5161,PED-2024-001561,528.12
5162,PED-2024-001562,978.29
5163,PED-2024-001563,1461.34
5164,PED-2024-001564,959.11
5165,PED-2024-001565,610.32
5166,PED-2024-001566,1126.25
5167,PED-2024-001567,1675.06
5168,PED-2024-001568,1107.07
5169,PED-2024-001569,692.52
5170,PED-2024-001570,1274.21
5171,PED-2024-001571,1888.78
5172,PED-2024-001572,1255.03
5173,PED-2024-001573,774.72
5174,PED-2024-001574,1422.17
5175,PED-2024-001575,2102.50
5176,PED-2024-001576,1402.99
5177,PED-2024-001577,856.92
5178,PED-2024-001578,802.93
5179,PED-2024-001579,1242.14
5180,PED-2024-001580,1397.51
5181,PED-2024-001581,459.15
5182,PED-2024-001582,748.78
5183,PED-2024-001583,1364.93
5184,PED-2024-001584,267.47
5185,PED-2024-001585,226.70
5186,PED-2024-001586,420.58
5187,PED-2024-001587,575.25
5188,PED-2024-001588,439.07
5189,PED-2024-001589,274.41
5190,PED-2024-001590,555.50
5191,PED-2024-001591,836.72
5192,PED-2024-001592,486.69
5193,PED-2024-001593,383.66
5194,PED-2024-001594,639.63
5195,PED-2024-001595,1024.08
5196,PED-2024-001596,680.43
5197,PED-2024-001597,384.18
5198,PED-2024-001598,854.18
5199,PED-2024-001599,1140.49
5200,PED-2024-001600,712.83
5201,PED-2024-001601,582.92
5202,PED-2024-001602,1076.93
5203,PED-2024-001603,1603.82
5204,PED-2024-001604,1057.75
5205,PED-2024-001605,665.12
5206,PED-2024-001606,1224.89
5207,PED-2024-001607,1817.54
5208,PED-2024-001608,1205.71
5209,PED-2024-001609,747.32
5210,PED-2024-001610,1372.85
5211,PED-2024-001611,2031.26
5212,PED-2024-001612,1353.67
5213,PED-2024-001613,829.52
5214,PED-2024-001614,1520.81
5215,PED-2024-001615,2244.98
5216,PED-2024-001616,1348.19
5217,PED-2024-001617,451.40
5218,PED-2024-001618,901.57
5219,PED-2024-001619,1384.62
5220,PED-2024-001620,1496.15
5221,PED-2024-001621,226.72
5222,PED-2024-001622,435.77
5223,PED-2024-001623,677.70
5224,PED-2024-001624,416.59
5225,PED-2024-001625,308.92
5226,PED-2024-001626,583.73
5227,PED-2024-001627,891.42
5228,PED-2024-001628,564.55
5229,PED-2024-001629,391.12
5230,PED-2024-001630,731.69
5231,PED-2024-001631,1004.62
5232,PED-2024-001632,565.07
5233,PED-2024-001633,434.09
5234,PED-2024-001634,720.72
5235,PED-2024-001635,1146.27
5236,PED-2024-001636,768.63
5237,PED-2024-001637,426.38
5238,PED-2024-001638,945.12
5239,PED-2024-001639,1257.74
5240,PED-2024-001640,782.92
5241,PED-2024-001641,553.46
5242,PED-2024-001642,905.25
5243,PED-2024-001643,1608.32
5244,PED-2024-001644,975.52
5245,PED-2024-001645,631.94
5246,PED-2024-001646,1151.84
5247,PED-2024-001647,1511.52
5248,PED-2024-001648,1230.91
5249,PED-2024-001649,656.38
5250,PED-2024-001650,1320.93
5251,PED-2024-001651,2173.74
5252,PED-2024-001652,1452.31
5253,PED-2024-001653,424.00
5254,PED-2024-001654,852.25
5255,PED-2024-001655,1313.38
5256,PED-2024-001656,1446.83
5257,PED-2024-001657,506.20
5258,PED-2024-001658,1000.21
5259,PED-2024-001659,606.46
5260,PED-2024-001660,367.27
5261,PED-2024-001661,281.52
5262,PED-2024-001662,534.41
5263,PED-2024-001663,820.18
5264,PED-2024-001664,515.23
5265,PED-2024-001665,363.72
5266,PED-2024-001666,682.37
5267,PED-2024-001667,1033.90
5268,PED-2024-001668,663.19
5269,PED-2024-001669,445.92
5270,PED-2024-001670,830.33
5271,PED-2024-001671,1247.62
5272,PED-2024-001672,811.15
5273,PED-2024-001673,528.12
5274,PED-2024-001674,978.29
5275,PED-2024-001675,1461.34
5276,PED-2024-001676,959.11
5277,PED-2024-001677,610.32
5278,PED-2024-001678,1126.25
5279,PED-2024-001679,1675.06
5280,PED-2024-001680,1107.07
5281,PED-2024-001681,626.01
5282,PED-2024-001682,981.43
5283,PED-2024-001683,1739.80
5284,PED-2024-001684,1058.84
5285,PED-2024-001685,679.61
5286,PED-2024-001686,1237.92
5287,PED-2024-001687,1621.68
5288,PED-2024-001688,1324.06
5289,PED-2024-001689,701.28
5290,PED-2024-001690,633.61
5291,PED-2024-001691,1105.54
5292,PED-2024-001692,1116.10
5293,PED-2024-001693,448.31
5294,PED-2024-001694,796.33
5295,PED-2024-001695,1164.67
5296,PED-2024-001696,283.39
5297,PED-2024-001697,194.29
5298,PED-2024-001698,444.83
5299,PED-2024-001699,612.69
5300,PED-2024-001700,367.59
5301,PED-2024-001701,336.32
5302,PED-2024-001702,633.05
5303,PED-2024-001703,962.66
5304,PED-2024-001704,613.87
5305,PED-2024-001705,418.52
5306,PED-2024-001706,781.01
5307,PED-2024-001707,1176.38
5308,PED-2024-001708,761.83
5309,PED-2024-001709,500.72
5310,PED-2024-001710,928.97
5311,PED-2024-001711,1390.10
5312,PED-2024-001712,909.79
5313,PED-2024-001713,582.92
5314,PED-2024-001714,1076.93
5315,PED-2024-001715,1603.82
5316,PED-2024-001716,1057.75
5317,PED-2024-001717,665.12
5318,PED-2024-001718,1224.89
5319,PED-2024-001719,1817.54
5320,PED-2024-001720,1205.71
5321,PED-2024-001721,747.32
5322,PED-2024-001722,1372.85
5323,PED-2024-001723,2031.26
5324,PED-2024-001724,1353.67
5325,PED-2024-001725,829.52
5326,PED-2024-001726,1520.81
5327,PED-2024-001727,2244.98
5328,PED-2024-001728,1348.19
5329,PED-2024-001729,451.40
5330,PED-2024-001730,901.57
5331,PED-2024-001731,1335.90
