item_pedido_id,pedido_id,numero_item,produto_id,quantidade,preco_unitario,valor_bruto_item
7167,2389,3,51,8,99.87,798.96
7168,2390,1,20,1,57.40,57.40
7169,2390,2,37,2,80.69,161.38
7170,2390,3,54,3,103.98,311.94
7171,2391,1,23,4,61.51,246.04
7172,2391,2,40,5,84.80,424.00
7173,2391,3,57,6,108.09,648.54
7174,2392,1,26,7,65.62,459.34
7175,2392,2,43,8,88.91,711.28
7176,2392,3,60,1,112.20,112.20
7177,2393,1,29,2,69.73,139.46
7178,2393,2,46,3,93.02,279.06
7179,2393,3,63,4,116.31,465.24
7180,2394,1,32,5,73.84,369.20
7181,2394,2,49,6,97.13,582.78
7182,2394,3,66,7,120.42,842.94
7183,2395,1,35,8,77.95,623.60
7184,2395,2,52,1,101.24,101.24
7185,2395,3,69,2,124.53,249.06
7186,2396,1,38,3,82.06,246.18
7187,2396,2,55,4,105.35,421.40
7188,2396,3,72,5,128.64,643.20
7189,2397,1,41,6,86.17,517.02
7190,2397,2,58,7,109.46,766.22
7191,2397,3,75,8,132.75,1062.00
7192,2398,1,44,1,90.28,90.28
7193,2398,2,61,2,113.57,227.14
7194,2398,3,78,3,136.86,410.58
7195,2399,1,47,4,94.39,377.56
7196,2399,2,64,5,117.68,588.40
7197,2399,3,81,6,140.97,845.82
7198,2400,1,50,7,98.50,689.50
7199,2400,2,67,8,121.79,974.32
7200,2400,3,84,1,145.08,145.08
7201,2401,1,53,2,102.61,205.22
7202,2401,2,70,3,125.90,377.70
7203,2401,3,87,4,149.19,596.76
7204,2402,1,56,5,106.72,533.60
7205,2402,2,73,6,130.01,780.06
7206,2402,3,90,7,153.30,1073.10
7207,2403,1,59,8,110.83,886.64
7208,2403,2,76,1,134.12,134.12
7209,2403,3,93,2,157.41,314.82
7210,2404,1,62,3,114.94,344.82
7211,2404,2,79,4,138.23,552.92
7212,2404,3,96,5,161.52,807.60
7213,2405,1,65,6,119.05,714.30
7214,2405,2,82,7,142.34,996.38
7215,2405,3,99,8,165.63,1325.04
7216,2406,1,68,1,123.16,123.16
7217,2406,2,85,2,146.45,292.90
7218,2406,3,102,3,169.74,509.22
7219,2407,1,71,4,127.27,509.08
7220,2407,2,88,5,150.56,752.80
7221,2407,3,105,6,173.85,1043.10
7222,2408,1,74,7,131.38,919.66
7223,2408,2,91,8,154.67,1237.36
7224,2408,3,108,1,177.96,177.96
7225,2409,1,77,2,135.49,270.98
7226,2409,2,94,3,158.78,476.34
7227,2409,3,111,4,182.07,728.28
7228,2410,1,80,5,139.60,698.00
7229,2410,2,97,6,162.89,977.34
7230,2410,3,2,7,32.74,229.18
7231,2411,1,83,8,143.71,1149.68
7232,2411,2,100,1,167.00,167.00
7233,2411,3,5,2,36.85,73.70
7234,2412,1,86,3,147.82,443.46
7235,2412,2,103,4,171.11,684.44
7236,2412,3,8,5,40.96,204.80
7237,2413,1,89,6,151.93,911.58
7238,2413,2,106,7,175.22,1226.54
7239,2413,3,11,8,45.07,360.56
7240,2414,1,92,1,156.04,156.04
7241,2414,2,109,2,179.33,358.66
7242,2414,3,14,3,49.18,147.54
7243,2415,1,95,4,160.15,640.60
7244,2415,2,112,5,183.44,917.20
7245,2415,3,17,6,53.29,319.74
7246,2416,1,98,7,164.26,1149.82
7247,2416,2,3,8,34.11,272.88
7248,2416,3,20,1,57.40,57.40
7249,2417,1,101,2,168.37,336.74
7250,2417,2,6,3,38.22,114.66
7251,2417,3,23,4,61.51,246.04
7252,2418,1,104,5,172.48,862.40
7253,2418,2,9,6,42.33,253.98
7254,2418,3,26,7,65.62,459.34
7255,2419,1,107,8,176.59,1412.72
7256,2419,2,12,1,46.44,46.44
7257,2419,3,29,2,69.73,139.46
7258,2420,1,110,3,180.70,542.10
7259,2420,2,15,4,50.55,202.20
7260,2420,3,32,5,73.84,369.20
7261,2421,1,1,6,31.37,188.22
7262,2421,2,18,7,54.66,382.62
7263,2421,3,35,8,77.95,623.60
7264,2422,1,4,1,35.48,35.48
7265,2422,2,21,2,58.77,117.54
7266,2422,3,38,3,82.06,246.18
7267,2423,1,7,4,39.59,158.36
7268,2423,2,24,5,62.88,314.40
7269,2423,3,41,6,86.17,517.02
7270,2424,1,10,7,43.70,305.90
7271,2424,2,27,8,66.99,535.92
7272,2424,3,44,1,90.28,90.28
7273,2425,1,13,2,47.81,95.62
7274,2425,2,30,3,71.10,213.30
7275,2425,3,47,4,94.39,377.56
7276,2426,1,16,5,51.92,259.60
7277,2426,2,33,6,75.21,451.26
7278,2426,3,50,7,98.50,689.50
7279,2427,1,19,8,56.03,448.24
7280,2427,2,36,1,79.32,79.32
7281,2427,3,53,2,102.61,205.22
7282,2428,1,22,3,60.14,180.42
7283,2428,2,39,4,83.43,333.72
7284,2428,3,56,5,106.72,533.60
7285,2429,1,25,6,64.25,385.50
7286,2429,2,42,7,87.54,612.78
7287,2429,3,59,8,110.83,886.64
7288,2430,1,28,1,68.36,68.36
7289,2430,2,45,2,91.65,183.30
7290,2430,3,62,3,114.94,344.82
7291,2431,1,31,4,72.47,289.88
7292,2431,2,48,5,95.76,478.80
7293,2431,3,65,6,119.05,714.30
7294,2432,1,34,7,76.58,536.06
7295,2432,2,51,8,99.87,798.96
7296,2432,3,68,1,123.16,123.16
7297,2433,1,37,2,80.69,161.38
7298,2433,2,54,3,103.98,311.94
7299,2433,3,71,4,127.27,509.08
7300,2434,1,40,5,84.80,424.00
7301,2434,2,57,6,108.09,648.54
7302,2434,3,74,7,131.38,919.66
7303,2435,1,43,8,88.91,711.28
7304,2435,2,60,1,112.20,112.20
7305,2435,3,77,2,135.49,270.98
7306,2436,1,46,3,93.02,279.06
7307,2436,2,63,4,116.31,465.24
7308,2436,3,80,5,139.60,698.00
7309,2437,1,49,6,97.13,582.78
7310,2437,2,66,7,120.42,842.94
7311,2437,3,83,8,143.71,1149.68
7312,2438,1,52,1,101.24,101.24
7313,2438,2,69,2,124.53,249.06
7314,2438,3,86,3,147.82,443.46
7315,2439,1,55,4,105.35,421.40
7316,2439,2,72,5,128.64,643.20
7317,2439,3,89,6,151.93,911.58
7318,2440,1,58,7,109.46,766.22
7319,2440,2,75,8,132.75,1062.00
7320,2440,3,92,1,156.04,156.04
7321,2441,1,61,2,113.57,227.14
7322,2441,2,78,3,136.86,410.58
7323,2441,3,95,4,160.15,640.60
7324,2442,1,64,5,117.68,588.40
7325,2442,2,81,6,140.97,845.82
7326,2442,3,98,7,164.26,1149.82
7327,2443,1,67,8,121.79,974.32
7328,2443,2,84,1,145.08,145.08
7329,2443,3,101,2,168.37,336.74
7330,2444,1,70,3,125.90,377.70
7331,2444,2,87,4,149.19,596.76
7332,2444,3,104,5,172.48,862.40
7333,2445,1,73,6,130.01,780.06
7334,2445,2,90,7,153.30,1073.10
7335,2445,3,107,8,176.59,1412.72
7336,2446,1,76,1,134.12,134.12
7337,2446,2,93,2,157.41,314.82
7338,2446,3,110,3,180.70,542.10
7339,2447,1,79,4,138.23,552.92
7340,2447,2,96,5,161.52,807.60
7341,2447,3,1,6,31.37,188.22
7342,2448,1,82,7,142.34,996.38
7343,2448,2,99,8,165.63,1325.04
7344,2448,3,4,1,35.48,35.48
7345,2449,1,85,2,146.45,292.90
7346,2449,2,102,3,169.74,509.22
7347,2449,3,7,4,39.59,158.36
7348,2450,1,88,5,150.56,752.80
7349,2450,2,105,6,173.85,1043.10
7350,2450,3,10,7,43.70,305.90
7351,2451,1,91,8,154.67,1237.36
7352,2451,2,108,1,177.96,177.96
7353,2451,3,13,2,47.81,95.62
7354,2452,1,94,3,158.78,476.34
7355,2452,2,111,4,182.07,728.28
7356,2452,3,16,5,51.92,259.60
7357,2453,1,97,6,162.89,977.34
7358,2453,2,2,7,32.74,229.18
7359,2453,3,19,8,56.03,448.24
7360,2454,1,100,1,167.00,167.00
7361,2454,2,5,2,36.85,73.70
7362,2454,3,22,3,60.14,180.42
7363,2455,1,103,4,171.11,684.44
7364,2455,2,8,5,40.96,204.80
7365,2455,3,25,6,64.25,385.50
7366,2456,1,106,7,175.22,1226.54
7367,2456,2,11,8,45.07,360.56
7368,2456,3,28,1,68.36,68.36
7369,2457,1,109,2,179.33,358.66
7370,2457,2,14,3,49.18,147.54
7371,2457,3,31,4,72.47,289.88
7372,2458,1,112,5,183.44,917.20
7373,2458,2,17,6,53.29,319.74
7374,2458,3,34,7,76.58,536.06
7375,2459,1,3,8,34.11,272.88
7376,2459,2,20,1,57.40,57.40
7377,2459,3,37,2,80.69,161.38
7378,2460,1,6,3,38.22,114.66
7379,2460,2,23,4,61.51,246.04
7380,2460,3,40,5,84.80,424.00
7381,2461,1,9,6,42.33,253.98
7382,2461,2,26,7,65.62,459.34
7383,2461,3,43,8,88.91,711.28
7384,2462,1,12,1,46.44,46.44
7385,2462,2,29,2,69.73,139.46
7386,2462,3,46,3,93.02,279.06
7387,2463,1,15,4,50.55,202.20
7388,2463,2,32,5,73.84,369.20
7389,2463,3,49,6,97.13,582.78
7390,2464,1,18,7,54.66,382.62
7391,2464,2,35,8,77.95,623.60
7392,2464,3,52,1,101.24,101.24
7393,2465,1,21,2,58.77,117.54
7394,2465,2,38,3,82.06,246.18
7395,2465,3,55,4,105.35,421.40
7396,2466,1,24,5,62.88,314.40
7397,2466,2,41,6,86.17,517.02
7398,2466,3,58,7,109.46,766.22
7399,2467,1,27,8,66.99,535.92
7400,2467,2,44,1,90.28,90.28
7401,2467,3,61,2,113.57,227.14
7402,2468,1,30,3,71.10,213.30
7403,2468,2,47,4,94.39,377.56
7404,2468,3,64,5,117.68,588.40
7405,2469,1,33,6,75.21,451.26
7406,2469,2,50,7,98.50,689.50
7407,2469,3,67,8,121.79,974.32
7408,2470,1,36,1,79.32,79.32
7409,2470,2,53,2,102.61,205.22
7410,2470,3,70,3,125.90,377.70
7411,2471,1,39,4,83.43,333.72
7412,2471,2,56,5,106.72,533.60
7413,2471,3,73,6,130.01,780.06
7414,2472,1,42,7,87.54,612.78
7415,2472,2,59,8,110.83,886.64
7416,2472,3,76,1,134.12,134.12
7417,2473,1,45,2,91.65,183.30
7418,2473,2,62,3,114.94,344.82
7419,2473,3,79,4,138.23,552.92
7420,2474,1,48,5,95.76,478.80
7421,2474,2,65,6,119.05,714.30
7422,2474,3,82,7,142.34,996.38
7423,2475,1,51,8,99.87,798.96
7424,2475,2,68,1,123.16,123.16
7425,2475,3,85,2,146.45,292.90
7426,2476,1,54,3,103.98,311.94
7427,2476,2,71,4,127.27,509.08
7428,2476,3,88,5,150.56,752.80
7429,2477,1,57,6,108.09,648.54
7430,2477,2,74,7,131.38,919.66
7431,2477,3,91,8,154.67,1237.36
7432,2478,1,60,1,112.20,112.20
7433,2478,2,77,2,135.49,270.98
7434,2478,3,94,3,158.78,476.34
7435,2479,1,63,4,116.31,465.24
7436,2479,2,80,5,139.60,698.00
7437,2479,3,97,6,162.89,977.34
7438,2480,1,66,7,120.42,842.94
7439,2480,2,83,8,143.71,1149.68
7440,2480,3,100,1,167.00,167.00
7441,2481,1,69,2,124.53,249.06
7442,2481,2,86,3,147.82,443.46
7443,2481,3,103,4,171.11,684.44
7444,2482,1,72,5,128.64,643.20
7445,2482,2,89,6,151.93,911.58
7446,2482,3,106,7,175.22,1226.54
7447,2483,1,75,8,132.75,1062.00
7448,2483,2,92,1,156.04,156.04
7449,2483,3,109,2,179.33,358.66
7450,2484,1,78,3,136.86,410.58
7451,2484,2,95,4,160.15,640.60
7452,2484,3,112,5,183.44,917.20
7453,2485,1,81,6,140.97,845.82
7454,2485,2,98,7,164.26,1149.82
7455,2485,3,3,8,34.11,272.88
7456,2486,1,84,1,145.08,145.08
7457,2486,2,101,2,168.37,336.74
7458,2486,3,6,3,38.22,114.66
7459,2487,1,87,4,149.19,596.76
7460,2487,2,104,5,172.48,862.40
7461,2487,3,9,6,42.33,253.98
7462,2488,1,90,7,153.30,1073.10
7463,2488,2,107,8,176.59,1412.72
7464,2488,3,12,1,46.44,46.44
7465,2489,1,93,2,157.41,314.82
7466,2489,2,110,3,180.70,542.10
7467,2489,3,15,4,50.55,202.20
7468,2490,1,96,5,161.52,807.60
7469,2490,2,1,6,31.37,188.22
7470,2490,3,18,7,54.66,382.62
7471,2491,1,99,8,165.63,1325.04
7472,2491,2,4,1,35.48,35.48
7473,2491,3,21,2,58.77,117.54
7474,2492,1,102,3,169.74,509.22
7475,2492,2,7,4,39.59,158.36
7476,2492,3,24,5,62.88,314.40
7477,2493,1,105,6,173.85,1043.10
7478,2493,2,10,7,43.70,305.90
7479,2493,3,27,8,66.99,535.92
7480,2494,1,108,1,177.96,177.96
7481,2494,2,13,2,47.81,95.62
7482,2494,3,30,3,71.10,213.30
7483,2495,1,111,4,182.07,728.28
7484,2495,2,16,5,51.92,259.60
7485,2495,3,33,6,75.21,451.26
7486,2496,1,2,7,32.74,229.18
7487,2496,2,19,8,56.03,448.24
7488,2496,3,36,1,79.32,79.32
7489,2497,1,5,2,36.85,73.70
7490,2497,2,22,3,60.14,180.42
7491,2497,3,39,4,83.43,333.72
7492,2498,1,8,5,40.96,204.80
7493,2498,2,25,6,64.25,385.50
7494,2498,3,42,7,87.54,612.78
7495,2499,1,11,8,45.07,360.56
7496,2499,2,28,1,68.36,68.36
7497,2499,3,45,2,91.65,183.30
7498,2500,1,14,3,49.18,147.54
7499,2500,2,31,4,72.47,289.88
7500,2500,3,48,5,95.76,478.80
7501,2501,1,17,6,53.29,319.74
7502,2501,2,34,7,76.58,536.06
7503,2501,3,51,8,99.87,798.96
7504,2502,1,20,1,57.40,57.40
7505,2502,2,37,2,80.69,161.38
7506,2502,3,54,3,103.98,311.94
7507,2503,1,23,4,61.51,246.04
7508,2503,2,40,5,84.80,424.00
7509,2503,3,57,6,108.09,648.54
7510,2504,1,26,7,65.62,459.34
7511,2504,2,43,8,88.91,711.28
7512,2504,3,60,1,112.20,112.20
7513,2505,1,29,2,69.73,139.46
7514,2505,2,46,3,93.02,279.06
7515,2505,3,63,4,116.31,465.24
7516,2506,1,32,5,73.84,369.20
7517,2506,2,49,6,97.13,582.78
7518,2506,3,66,7,120.42,842.94
7519,2507,1,35,8,77.95,623.60
7520,2507,2,52,1,101.24,101.24
7521,2507,3,69,2,124.53,249.06
7522,2508,1,38,3,82.06,246.18
7523,2508,2,55,4,105.35,421.40
7524,2508,3,72,5,128.64,643.20
7525,2509,1,41,6,86.17,517.02
7526,2509,2,58,7,109.46,766.22
7527,2509,3,75,8,132.75,1062.00
7528,2510,1,44,1,90.28,90.28
7529,2510,2,61,2,113.57,227.14
7530,2510,3,78,3,136.86,410.58
7531,2511,1,47,4,94.39,377.56
7532,2511,2,64,5,117.68,588.40
7533,2511,3,81,6,140.97,845.82
7534,2512,1,50,7,98.50,689.50
7535,2512,2,67,8,121.79,974.32
7536,2512,3,84,1,145.08,145.08
7537,2513,1,53,2,102.61,205.22
7538,2513,2,70,3,125.90,377.70
7539,2513,3,87,4,149.19,596.76
7540,2514,1,56,5,106.72,533.60
7541,2514,2,73,6,130.01,780.06
7542,2514,3,90,7,153.30,1073.10
7543,2515,1,59,8,110.83,886.64
7544,2515,2,76,1,134.12,134.12
7545,2515,3,93,2,157.41,314.82
7546,2516,1,62,3,114.94,344.82
7547,2516,2,79,4,138.23,552.92
7548,2516,3,96,5,161.52,807.60
7549,2517,1,65,6,119.05,714.30
7550,2517,2,82,7,142.34,996.38
7551,2517,3,99,8,165.63,1325.04
7552,2518,1,68,1,123.16,123.16
7553,2518,2,85,2,146.45,292.90
7554,2518,3,102,3,169.74,509.22
7555,2519,1,71,4,127.27,509.08
7556,2519,2,88,5,150.56,752.80
7557,2519,3,105,6,173.85,1043.10
7558,2520,1,74,7,131.38,919.66
7559,2520,2,91,8,154.67,1237.36
7560,2520,3,108,1,177.96,177.96
7561,2521,1,77,2,135.49,270.98
7562,2521,2,94,3,158.78,476.34
7563,2521,3,111,4,182.07,728.28
7564,2522,1,80,5,139.60,698.00
7565,2522,2,97,6,162.89,977.34
7566,2522,3,2,7,32.74,229.18
7567,2523,1,83,8,143.71,1149.68
7568,2523,2,100,1,167.00,167.00
7569,2523,3,5,2,36.85,73.70
7570,2524,1,86,3,147.82,443.46
7571,2524,2,103,4,171.11,684.44
7572,2524,3,8,5,40.96,204.80
7573,2525,1,89,6,151.93,911.58
7574,2525,2,106,7,175.22,1226.54
7575,2525,3,11,8,45.07,360.56
7576,2526,1,92,1,156.04,156.04
7577,2526,2,109,2,179.33,358.66
7578,2526,3,14,3,49.18,147.54
7579,2527,1,95,4,160.15,640.60
7580,2527,2,112,5,183.44,917.20
7581,2527,3,17,6,53.29,319.74
7582,2528,1,98,7,164.26,1149.82
7583,2528,2,3,8,34.11,272.88
7584,2528,3,20,1,57.40,57.40
7585,2529,1,101,2,168.37,336.74
7586,2529,2,6,3,38.22,114.66
7587,2529,3,23,4,61.51,246.04
7588,2530,1,104,5,172.48,862.40
7589,2530,2,9,6,42.33,253.98
7590,2530,3,26,7,65.62,459.34
7591,2531,1,107,8,176.59,1412.72
7592,2531,2,12,1,46.44,46.44
7593,2531,3,29,2,69.73,139.46
7594,2532,1,110,3,180.70,542.10
7595,2532,2,15,4,50.55,202.20
7596,2532,3,32,5,73.84,369.20
7597,2533,1,1,6,31.37,188.22
7598,2533,2,18,7,54.66,382.62
7599,2533,3,35,8,77.95,623.60
7600,2534,1,4,1,35.48,35.48
7601,2534,2,21,2,58.77,117.54
7602,2534,3,38,3,82.06,246.18
7603,2535,1,7,4,39.59,158.36
7604,2535,2,24,5,62.88,314.40
7605,2535,3,41,6,86.17,517.02
7606,2536,1,10,7,43.70,305.90
7607,2536,2,27,8,66.99,535.92
7608,2536,3,44,1,90.28,90.28
7609,2537,1,13,2,47.81,95.62
7610,2537,2,30,3,71.10,213.30
7611,2537,3,47,4,94.39,377.56
7612,2538,1,16,5,51.92,259.60
7613,2538,2,33,6,75.21,451.26
7614,2538,3,50,7,98.50,689.50
7615,2539,1,19,8,56.03,448.24
7616,2539,2,36,1,79.32,79.32
7617,2539,3,53,2,102.61,205.22
7618,2540,1,22,3,60.14,180.42
7619,2540,2,39,4,83.43,333.72
7620,2540,3,56,5,106.72,533.60
7621,2541,1,25,6,64.25,385.50
7622,2541,2,42,7,87.54,612.78
7623,2541,3,59,8,110.83,886.64
7624,2542,1,28,1,68.36,68.36
7625,2542,2,45,2,91.65,183.30
7626,2542,3,62,3,114.94,344.82
7627,2543,1,31,4,72.47,289.88
7628,2543,2,48,5,95.76,478.80
7629,2543,3,65,6,119.05,714.30
7630,2544,1,34,7,76.58,536.06
7631,2544,2,51,8,99.87,798.96
7632,2544,3,68,1,123.16,123.16
7633,2545,1,37,2,80.69,161.38
7634,2545,2,54,3,103.98,311.94
7635,2545,3,71,4,127.27,509.08
7636,2546,1,40,5,84.80,424.00
7637,2546,2,57,6,108.09,648.54
7638,2546,3,74,7,131.38,919.66
7639,2547,1,43,8,88.91,711.28
7640,2547,2,60,1,112.20,112.20
7641,2547,3,77,2,135.49,270.98
7642,2548,1,46,3,93.02,279.06
7643,2548,2,63,4,116.31,465.24
7644,2548,3,80,5,139.60,698.00
7645,2549,1,49,6,97.13,582.78
7646,2549,2,66,7,120.42,842.94
7647,2549,3,83,8,143.71,1149.68
7648,2550,1,52,1,101.24,101.24
7649,2550,2,69,2,124.53,249.06
7650,2550,3,86,3,147.82,443.46
7651,2551,1,55,4,105.35,421.40
7652,2551,2,72,5,128.64,643.20
7653,2551,3,89,6,151.93,911.58
7654,2552,1,58,7,109.46,766.22
7655,2552,2,75,8,132.75,1062.00
7656,2552,3,92,1,156.04,156.04
7657,2553,1,61,2,113.57,227.14
7658,2553,2,78,3,136.86,410.58
7659,2553,3,95,4,160.15,640.60
7660,2554,1,64,5,117.68,588.40
7661,2554,2,81,6,140.97,845.82
7662,2554,3,98,7,164.26,1149.82
7663,2555,1,67,8,121.79,974.32
7664,2555,2,84,1,145.08,145.08
7665,2555,3,101,2,168.37,336.74
7666,2556,1,70,3,125.90,377.70
7667,2556,2,87,4,149.19,596.76
7668,2556,3,104,5,172.48,862.40
7669,2557,1,73,6,130.01,780.06
7670,2557,2,90,7,153.30,1073.10
7671,2557,3,107,8,176.59,1412.72
7672,2558,1,76,1,134.12,134.12
7673,2558,2,93,2,157.41,314.82
7674,2558,3,110,3,180.70,542.10
7675,2559,1,79,4,138.23,552.92
7676,2559,2,96,5,161.52,807.60
7677,2559,3,1,6,31.37,188.22
7678,2560,1,82,7,142.34,996.38
7679,2560,2,99,8,165.63,1325.04
7680,2560,3,4,1,35.48,35.48
7681,2561,1,85,2,146.45,292.90
7682,2561,2,102,3,169.74,509.22
7683,2561,3,7,4,39.59,158.36
7684,2562,1,88,5,150.56,752.80
7685,2562,2,105,6,173.85,1043.10
7686,2562,3,10,7,43.70,305.90
7687,2563,1,91,8,154.67,1237.36
7688,2563,2,108,1,177.96,177.96
7689,2563,3,13,2,47.81,95.62
7690,2564,1,94,3,158.78,476.34
7691,2564,2,111,4,182.07,728.28
7692,2564,3,16,5,51.92,259.60
7693,2565,1,97,6,162.89,977.34
7694,2565,2,2,7,32.74,229.18
7695,2565,3,19,8,56.03,448.24
7696,2566,1,100,1,167.00,167.00
7697,2566,2,5,2,36.85,73.70
7698,2566,3,22,3,60.14,180.42
7699,2567,1,103,4,171.11,684.44
7700,2567,2,8,5,40.96,204.80
7701,2567,3,25,6,64.25,385.50
7702,2568,1,106,7,175.22,1226.54
7703,2568,2,11,8,45.07,360.56
7704,2568,3,28,1,68.36,68.36
7705,2569,1,109,2,179.33,358.66
7706,2569,2,14,3,49.18,147.54
7707,2569,3,31,4,72.47,289.88
7708,2570,1,112,5,183.44,917.20
7709,2570,2,17,6,53.29,319.74
7710,2570,3,34,7,76.58,536.06
7711,2571,1,3,8,34.11,272.88
7712,2571,2,20,1,57.40,57.40
7713,2571,3,37,2,80.69,161.38
7714,2572,1,6,3,38.22,114.66
7715,2572,2,23,4,61.51,246.04
7716,2572,3,40,5,84.80,424.00
7717,2573,1,9,6,42.33,253.98
7718,2573,2,26,7,65.62,459.34
7719,2573,3,43,8,88.91,711.28
7720,2574,1,12,1,46.44,46.44
7721,2574,2,29,2,69.73,139.46
7722,2574,3,46,3,93.02,279.06
7723,2575,1,15,4,50.55,202.20
7724,2575,2,32,5,73.84,369.20
7725,2575,3,49,6,97.13,582.78
7726,2576,1,18,7,54.66,382.62
7727,2576,2,35,8,77.95,623.60
7728,2576,3,52,1,101.24,101.24
7729,2577,1,21,2,58.77,117.54
7730,2577,2,38,3,82.06,246.18
7731,2577,3,55,4,105.35,421.40
7732,2578,1,24,5,62.88,314.40
7733,2578,2,41,6,86.17,517.02
7734,2578,3,58,7,109.46,766.22
7735,2579,1,27,8,66.99,535.92
7736,2579,2,44,1,90.28,90.28
7737,2579,3,61,2,113.57,227.14
7738,2580,1,30,3,71.10,213.30
7739,2580,2,47,4,94.39,377.56
7740,2580,3,64,5,117.68,588.40
7741,2581,1,33,6,75.21,451.26
7742,2581,2,50,7,98.50,689.50
7743,2581,3,67,8,121.79,974.32
7744,2582,1,36,1,79.32,79.32
7745,2582,2,53,2,102.61,205.22
7746,2582,3,70,3,125.90,377.70
7747,2583,1,39,4,83.43,333.72
7748,2583,2,56,5,106.72,533.60
7749,2583,3,73,6,130.01,780.06
7750,2584,1,42,7,87.54,612.78
7751,2584,2,59,8,110.83,886.64
7752,2584,3,76,1,134.12,134.12
7753,2585,1,45,2,91.65,183.30
7754,2585,2,62,3,114.94,344.82
7755,2585,3,79,4,138.23,552.92
7756,2586,1,48,5,95.76,478.80
7757,2586,2,65,6,119.05,714.30
7758,2586,3,82,7,142.34,996.38
7759,2587,1,51,8,99.87,798.96
7760,2587,2,68,1,123.16,123.16
7761,2587,3,85,2,146.45,292.90
7762,2588,1,54,3,103.98,311.94
7763,2588,2,71,4,127.27,509.08
7764,2588,3,88,5,150.56,752.80
7765,2589,1,57,6,108.09,648.54
7766,2589,2,74,7,131.38,919.66
7767,2589,3,91,8,154.67,1237.36
7768,2590,1,60,1,112.20,112.20
7769,2590,2,77,2,135.49,270.98
7770,2590,3,94,3,158.78,476.34
7771,2591,1,63,4,116.31,465.24
7772,2591,2,80,5,139.60,698.00
7773,2591,3,97,6,162.89,977.34
7774,2592,1,66,7,120.42,842.94
7775,2592,2,83,8,143.71,1149.68
7776,2592,3,100,1,167.00,167.00
7777,2593,1,69,2,124.53,249.06
7778,2593,2,86,3,147.82,443.46
7779,2593,3,103,4,171.11,684.44
7780,2594,1,72,5,128.64,643.20
7781,2594,2,89,6,151.93,911.58
7782,2594,3,106,7,175.22,1226.54
7783,2595,1,75,8,132.75,1062.00
7784,2595,2,92,1,156.04,156.04
7785,2595,3,109,2,179.33,358.66
7786,2596,1,78,3,136.86,410.58
7787,2596,2,95,4,160.15,640.60
7788,2596,3,112,5,183.44,917.20
7789,2597,1,81,6,140.97,845.82
7790,2597,2,98,7,164.26,1149.82
7791,2597,3,3,8,34.11,272.88
7792,2598,1,84,1,145.08,145.08
7793,2598,2,101,2,168.37,336.74
7794,2598,3,6,3,38.22,114.66
7795,2599,1,87,4,149.19,596.76
7796,2599,2,104,5,172.48,862.40
7797,2599,3,9,6,42.33,253.98
7798,2600,1,90,7,153.30,1073.10
7799,2600,2,107,8,176.59,1412.72
7800,2600,3,12,1,46.44,46.44
7801,2601,1,93,2,157.41,314.82
7802,2601,2,110,3,180.70,542.10
7803,2601,3,15,4,50.55,202.20
7804,2602,1,96,5,161.52,807.60
7805,2602,2,1,6,31.37,188.22
7806,2602,3,18,7,54.66,382.62
7807,2603,1,99,8,165.63,1325.04
7808,2603,2,4,1,35.48,35.48
7809,2603,3,21,2,58.77,117.54
7810,2604,1,102,3,169.74,509.22
7811,2604,2,7,4,39.59,158.36
7812,2604,3,24,5,62.88,314.40
7813,2605,1,105,6,173.85,1043.10
7814,2605,2,10,7,43.70,305.90
7815,2605,3,27,8,66.99,535.92
7816,2606,1,108,1,177.96,177.96
7817,2606,2,13,2,47.81,95.62
7818,2606,3,30,3,71.10,213.30
7819,2607,1,111,4,182.07,728.28
7820,2607,2,16,5,51.92,259.60
7821,2607,3,33,6,75.21,451.26
7822,2608,1,2,7,32.74,229.18
7823,2608,2,19,8,56.03,448.24
7824,2608,3,36,1,79.32,79.32
7825,2609,1,5,2,36.85,73.70
7826,2609,2,22,3,60.14,180.42
7827,2609,3,39,4,83.43,333.72
7828,2610,1,8,5,40.96,204.80
7829,2610,2,25,6,64.25,385.50
7830,2610,3,42,7,87.54,612.78
7831,2611,1,11,8,45.07,360.56
7832,2611,2,28,1,68.36,68.36
7833,2611,3,45,2,91.65,183.30
7834,2612,1,14,3,49.18,147.54
7835,2612,2,31,4,72.47,289.88
7836,2612,3,48,5,95.76,478.80
7837,2613,1,17,6,53.29,319.74
7838,2613,2,34,7,76.58,536.06
7839,2613,3,51,8,99.87,798.96
7840,2614,1,20,1,57.40,57.40
7841,2614,2,37,2,80.69,161.38
7842,2614,3,54,3,103.98,311.94
7843,2615,1,23,4,61.51,246.04
7844,2615,2,40,5,84.80,424.00
7845,2615,3,57,6,108.09,648.54
7846,2616,1,26,7,65.62,459.34
7847,2616,2,43,8,88.91,711.28
7848,2616,3,60,1,112.20,112.20
7849,2617,1,29,2,69.73,139.46
7850,2617,2,46,3,93.02,279.06
7851,2617,3,63,4,116.31,465.24
7852,2618,1,32,5,73.84,369.20
7853,2618,2,49,6,97.13,582.78
7854,2618,3,66,7,120.42,842.94
7855,2619,1,35,8,77.95,623.60
7856,2619,2,52,1,101.24,101.24
7857,2619,3,69,2,124.53,249.06
7858,2620,1,38,3,82.06,246.18
7859,2620,2,55,4,105.35,421.40
7860,2620,3,72,5,128.64,643.20
7861,2621,1,41,6,86.17,517.02
