numero_pedido,saldo_financeiro,total_esperado,diferenca
PED-2023-003298,1895.42,1895.42,0.00
PED-2023-003299,1243.53,1243.53,0.00
PED-2023-003300,1511.10,1511.10,0.00
PED-2023-003301,3048.62,3048.62,0.00
PED-2023-003302,938.18,938.18,0.00
PED-2023-003303,2317.88,2317.88,0.00
PED-2023-003304,2347.88,2347.88,0.00
PED-2023-003305,1488.50,1488.50,0.00
PED-2023-003306,1917.42,1917.42,0.00
PED-2023-003307,1403.28,1403.28,0.00
PED-2023-003308,1345.60,1345.60,0.00
PED-2023-003309,2511.58,2511.58,0.00
PED-2023-003310,675.14,675.14,0.00
PED-2023-003311,1890.44,1890.44,0.00
PED-2023-003312,1493.00,1493.00,0.00
PED-2023-003313,710.34,710.34,0.00
PED-2023-003314,1588.62,1588.62,0.00
PED-2023-003315,1611.52,1611.52,0.00
PED-2023-003316,1126.40,1126.40,0.00
PED-2023-003317,1207.34,1207.34,0.00
PED-2023-003318,412.10,412.10,0.00
PED-2023-003319,1002.68,1002.68,0.00
PED-2023-003320,945.00,945.00,0.00
PED-2023-003321,591.92,591.92,0.00
PED-2023-003322,1256.85,1256.85,0.00
PED-2023-003323,611.32,611.32,0.00
PED-2023-003324,938.28,938.28,0.00
PED-2023-003325,1623.24,1623.24,0.00
PED-2023-003326,506.13,506.13,0.00
PED-2023-003327,1328.14,1328.14,0.00
PED-2023-003328,1200.17,1200.17,0.00
PED-2023-003329,879.71,879.71,0.00
PED-2023-003330,1712.26,1712.26,0.00
PED-2023-003331,965.23,965.23,0.00
PED-2023-003332,1292.41,1292.41,0.00
PED-2023-003333,2045.02,2045.02,0.00
PED-2023-003334,806.66,806.66,0.00
PED-2023-003335,1989.08,1989.08,0.00
PED-2023-003336,1997.16,1997.16,0.00
PED-2023-003337,1291.22,1291.22,0.00
PED-2023-003338,2596.94,2596.94,0.00
PED-2023-003339,1469.04,1469.04,0.00
PED-2023-003340,1849.76,1849.76,0.00
PED-2023-003341,3278.78,3278.78,0.00
PED-2023-003342,1003.94,1003.94,0.00
PED-2023-003343,1561.64,1561.64,0.00
PED-2023-003344,2369.80,2369.80,0.00
PED-2023-003345,973.38,973.38,0.00
PED-2023-003346,2114.70,2114.70,0.00
PED-2023-003347,1523.84,1523.84,0.00
PED-2023-003348,1477.12,1477.12,0.00
PED-2023-003349,1667.66,1667.66,0.00
PED-2023-003350,434.02,434.02,0.00
PED-2023-003351,1287.64,1287.64,0.00
PED-2023-003352,1668.36,1668.36,0.00
PED-2023-003353,808.98,808.98,0.00
PED-2023-003354,1705.54,1705.54,0.00
PED-2023-003355,427.59,427.59,0.00
PED-2023-003356,664.46,664.46,0.00
PED-2023-003357,1279.94,1279.94,0.00
PED-2023-003358,373.27,373.27,0.00
PED-2023-003359,1032.74,1032.74,0.00
PED-2023-003360,882.95,882.95,0.00
PED-2023-003361,665.10,665.10,0.00
PED-2023-003362,1429.56,1429.56,0.00
PED-2023-003363,711.09,711.09,0.00
PED-2023-003364,1055.54,1055.54,0.00
PED-2023-003365,1816.76,1816.76,0.00
PED-2023-003366,560.89,560.89,0.00
PED-2023-003367,1576.88,1576.88,0.00
PED-2023-003368,1646.44,1646.44,0.00
PED-2023-003369,1093.94,1093.94,0.00
PED-2023-003370,2202.38,2202.38,0.00
PED-2023-003371,1227.92,1227.92,0.00
PED-2023-003372,1586.72,1586.72,0.00
PED-2023-003373,2818.46,2818.46,0.00
PED-2023-003374,872.42,872.42,0.00
PED-2023-003375,2153.48,2153.48,0.00
PED-2023-003376,2172.52,2172.52,0.00
PED-2023-003377,1389.86,1389.86,0.00
PED-2023-003378,2794.22,2794.22,0.00
PED-2023-003379,1589.60,1589.60,0.00
PED-2023-003380,1981.28,1981.28,0.00
PED-2023-003381,2281.42,2281.42,0.00
PED-2023-003382,609.38,609.38,0.00
PED-2023-003383,1726.04,1726.04,0.00
PED-2023-003384,2545.16,2545.16,0.00
PED-2023-003385,1072.02,1072.02,0.00
PED-2023-003386,1391.34,1391.34,0.00
PED-2023-003387,1490.96,1490.96,0.00
PED-2023-003388,808.26,808.26,0.00
PED-2023-003389,1734.77,1734.77,0.00
PED-2023-003390,429.64,429.64,0.00
PED-2023-003391,1250.10,1250.10,0.00
PED-2023-003392,682.05,682.05,0.00
PED-2023-003393,470.24,470.24,0.00
PED-2023-003394,1075.35,1075.35,0.00
PED-2023-003395,526.79,526.79,0.00
PED-2023-003396,775.16,775.16,0.00
PED-2023-003397,1481.16,1481.16,0.00
PED-2023-003398,424.78,424.78,0.00
PED-2023-003399,1179.54,1179.54,0.00
PED-2023-003400,1026.12,1026.12,0.00
PED-2023-003401,896.66,896.66,0.00
PED-2023-003402,1807.82,1807.82,0.00
PED-2023-003403,986.80,986.80,0.00
PED-2023-003404,1323.68,1323.68,0.00
PED-2023-003405,2358.14,2358.14,0.00
PED-2023-003406,740.90,740.90,0.00
PED-2023-003407,1824.68,1824.68,0.00
PED-2023-003408,1821.80,1821.80,0.00
PED-2023-003409,1192.58,1192.58,0.00
PED-2023-003410,2399.66,2399.66,0.00
PED-2023-003411,1348.48,1348.48,0.00
PED-2023-003412,1718.24,1718.24,0.00
PED-2023-003413,3048.62,3048.62,0.00
PED-2023-003414,938.18,938.18,0.00
PED-2023-003415,2317.88,2317.88,0.00
PED-2023-003416,2347.88,2347.88,0.00
PED-2023-003417,1488.50,1488.50,0.00
PED-2023-003418,1917.42,1917.42,0.00
PED-2023-003419,1403.28,1403.28,0.00
PED-2023-003420,1345.60,1345.60,0.00
PED-2023-003421,2255.54,2255.54,0.00
PED-2023-003422,603.48,603.48,0.00
PED-2023-003423,1531.04,1531.04,0.00
PED-2023-003424,1399.64,1399.64,0.00
PED-2023-003425,602.07,602.07,0.00
PED-2023-003426,1372.54,1372.54,0.00
PED-2023-003427,1242.14,1242.14,0.00
PED-2023-003428,912.36,912.36,0.00
PED-2023-003429,1066.24,1066.24,0.00
PED-2023-003430,363.33,363.33,0.00
PED-2023-003431,836.35,836.35,0.00
PED-2023-003432,832.82,832.82,0.00
PED-2023-003433,548.02,548.02,0.00
PED-2023-003434,1413.26,1413.26,0.00
PED-2023-003435,745.68,745.68,0.00
PED-2023-003436,1060.64,1060.64,0.00
PED-2023-003437,1897.82,1897.82,0.00
PED-2023-003438,609.38,609.38,0.00
PED-2023-003439,1495.88,1495.88,0.00
PED-2023-003440,1471.08,1471.08,0.00
PED-2023-003441,995.30,995.30,0.00
PED-2023-003442,2005.10,2005.10,0.00
PED-2023-003443,1107.36,1107.36,0.00
PED-2023-003444,1455.20,1455.20,0.00
PED-2023-003445,2588.30,2588.30,0.00
PED-2023-003446,806.66,806.66,0.00
PED-2023-003447,1989.08,1989.08,0.00
PED-2023-003448,1997.16,1997.16,0.00
PED-2023-003449,1291.22,1291.22,0.00
PED-2023-003450,2596.94,2596.94,0.00
PED-2023-003451,1469.04,1469.04,0.00
PED-2023-003452,1849.76,1849.76,0.00
PED-2023-003453,3278.78,3278.78,0.00
PED-2023-003454,922.64,922.64,0.00
PED-2023-003455,1239.82,1239.82,0.00
PED-2023-003456,2064.38,2064.38,0.00
PED-2023-003457,858.92,858.92,0.00
PED-2023-003458,1716.74,1716.74,0.00
PED-2023-003459,1429.87,1429.87,0.00
PED-2023-003460,1186.88,1186.88,0.00
PED-2023-003461,1446.01,1446.01,0.00
PED-2023-003462,370.56,370.56,0.00
PED-2023-003463,1047.69,1047.69,0.00
PED-2023-003464,1560.79,1560.79,0.00
PED-2023-003465,685.91,685.91,0.00
PED-2023-003466,1539.09,1539.09,0.00
PED-2023-003467,436.40,436.40,0.00
PED-2023-003468,797.60,797.60,0.00
PED-2023-003469,1437.50,1437.50,0.00
PED-2023-003470,477.86,477.86,0.00
PED-2023-003471,1167.08,1167.08,0.00
PED-2023-003472,1120.36,1120.36,0.00
PED-2023-003473,798.02,798.02,0.00
PED-2023-003474,1610.54,1610.54,0.00
PED-2023-003475,866.24,866.24,0.00
PED-2023-003476,1192.16,1192.16,0.00
PED-2023-003477,2127.98,2127.98,0.00
PED-2023-003478,675.14,675.14,0.00
PED-2023-003479,1660.28,1660.28,0.00
PED-2023-003480,1646.44,1646.44,0.00
PED-2023-003481,1093.94,1093.94,0.00
PED-2023-003482,2202.38,2202.38,0.00
PED-2023-003483,1227.92,1227.92,0.00
PED-2023-003484,1586.72,1586.72,0.00
PED-2023-003485,2818.46,2818.46,0.00
PED-2023-003486,872.42,872.42,0.00
PED-2023-003487,2153.48,2153.48,0.00
PED-2023-003488,1774.43,1774.43,0.00
PED-2023-003489,1230.44,1230.44,0.00
PED-2023-003490,2376.42,2376.42,0.00
PED-2023-003491,1388.32,1388.32,0.00
PED-2023-003492,1754.95,1754.95,0.00
PED-2023-003493,1856.47,1856.47,0.00
PED-2023-003494,551.28,551.28,0.00
PED-2023-003495,1378.46,1378.46,0.00
PED-2023-003496,2216.73,2216.73,0.00
PED-2023-003497,946.03,946.03,0.00
PED-2023-003498,1137.00,1137.00,0.00
PED-2023-003499,1403.56,1403.56,0.00
PED-2023-003500,853.50,853.50,0.00
PED-2023-003501,1897.82,1897.82,0.00
PED-2023-003502,499.78,499.78,0.00
PED-2023-003503,1452.04,1452.04,0.00
PED-2023-003504,769.64,769.64,0.00
PED-2023-003505,600.74,600.74,0.00
PED-2023-003506,1215.98,1215.98,0.00
PED-2023-003507,625.12,625.12,0.00
PED-2023-003508,929.12,929.12,0.00
PED-2023-003509,1667.66,1667.66,0.00
PED-2023-003510,543.62,543.62,0.00
PED-2023-003511,1331.48,1331.48,0.00
PED-2023-003512,1295.72,1295.72,0.00
PED-2023-003513,896.66,896.66,0.00
PED-2023-003514,1807.82,1807.82,0.00
PED-2023-003515,986.80,986.80,0.00
PED-2023-003516,1323.68,1323.68,0.00
PED-2023-003517,2358.14,2358.14,0.00
PED-2023-003518,740.90,740.90,0.00
PED-2023-003519,1824.68,1824.68,0.00
PED-2023-003520,1821.80,1821.80,0.00
PED-2023-003521,1016.62,1016.62,0.00
PED-2023-003522,2119.95,2119.95,0.00
PED-2023-003523,1110.00,1110.00,0.00
PED-2023-003524,1524.64,1524.64,0.00
PED-2023-003525,2590.46,2590.46,0.00
PED-2023-003526,780.13,780.13,0.00
PED-2023-003527,2048.76,2048.76,0.00
PED-2023-003528,1918.05,1918.05,0.00
PED-2023-003529,1318.11,1318.11,0.00
PED-2023-003530,1522.09,1522.09,0.00
PED-2023-003531,1248.53,1248.53,0.00
PED-2023-003532,1180.10,1180.10,0.00
PED-2023-003533,2039.54,2039.54,0.00
PED-2023-003534,675.14,675.14,0.00
PED-2023-003535,1890.44,1890.44,0.00
PED-2023-003536,1493.00,1493.00,0.00
PED-2023-003537,710.34,710.34,0.00
PED-2023-003538,1588.62,1588.62,0.00
PED-2023-003539,1611.52,1611.52,0.00
PED-2023-003540,1126.40,1126.40,0.00
PED-2023-003541,1207.34,1207.34,0.00
PED-2023-003542,412.10,412.10,0.00
PED-2023-003543,1002.68,1002.68,0.00
PED-2023-003544,945.00,945.00,0.00
PED-2023-003545,699.38,699.38,0.00
PED-2023-003546,1413.26,1413.26,0.00
PED-2023-003547,745.68,745.68,0.00
PED-2023-003548,1060.64,1060.64,0.00
PED-2023-003549,1897.82,1897.82,0.00
PED-2023-003550,609.38,609.38,0.00
PED-2023-003551,1495.88,1495.88,0.00
PED-2023-003552,1471.08,1471.08,0.00
PED-2023-003553,995.30,995.30,0.00
PED-2023-003554,1867.20,1867.20,0.00
PED-2023-003555,923.53,923.53,0.00
PED-2023-003556,1217.94,1217.94,0.00
PED-2023-003557,2285.52,2285.52,0.00
PED-2023-003558,630.83,630.83,0.00
PED-2023-003559,1767.06,1767.06,0.00
PED-2023-003560,1570.69,1570.69,0.00
PED-2023-003561,1078.84,1078.84,0.00
PED-2023-003562,2292.66,2292.66,0.00
PED-2023-003563,1209.77,1209.77,0.00
PED-2023-003564,1641.90,1641.90,0.00
PED-2023-003565,2783.98,2783.98,0.00
PED-2023-003566,834.89,834.89,0.00
PED-2023-003567,1423.44,1423.44,0.00
PED-2023-003568,2369.80,2369.80,0.00
PED-2023-003569,973.38,973.38,0.00
PED-2023-003570,2114.70,2114.70,0.00
PED-2023-003571,1523.84,1523.84,0.00
PED-2023-003572,1477.12,1477.12,0.00
PED-2023-003573,1667.66,1667.66,0.00
PED-2023-003574,434.02,434.02,0.00
PED-2023-003575,1287.64,1287.64,0.00
PED-2023-003576,1668.36,1668.36,0.00
PED-2023-003577,808.98,808.98,0.00
PED-2023-003578,1785.90,1785.90,0.00
PED-2023-003579,504.56,504.56,0.00
PED-2023-003580,797.60,797.60,0.00
PED-2023-003581,1437.50,1437.50,0.00
PED-2023-003582,477.86,477.86,0.00
PED-2023-003583,1167.08,1167.08,0.00
PED-2023-003584,1120.36,1120.36,0.00
PED-2023-003585,798.02,798.02,0.00
PED-2023-003586,1610.54,1610.54,0.00
PED-2023-003587,866.24,866.24,0.00
PED-2023-003588,937.60,937.60,0.00
PED-2023-003589,1890.39,1890.39,0.00
PED-2023-003590,589.11,589.11,0.00
PED-2023-003591,1390.92,1390.92,0.00
PED-2023-003592,1435.55,1435.55,0.00
PED-2023-003593,859.32,859.32,0.00
PED-2023-003594,1957.63,1957.63,0.00
PED-2023-003595,1022.73,1022.73,0.00
PED-2023-003596,1328.64,1328.64,0.00
PED-2023-003597,2486.74,2486.74,0.00
PED-2023-003598,682.34,682.34,0.00
PED-2023-003599,1913.86,1913.86,0.00
PED-2023-003600,1716.60,1716.60,0.00
PED-2024-000001,705.42,705.42,0.00
PED-2024-000002,1287.11,1287.11,0.00
PED-2024-000003,1901.68,1901.68,0.00
PED-2024-000004,1267.93,1267.93,0.00
PED-2024-000005,787.62,787.62,0.00
PED-2024-000006,1435.07,1435.07,0.00
PED-2024-000007,2115.40,2115.40,0.00
PED-2024-000008,1415.89,1415.89,0.00
PED-2024-000009,869.82,869.82,0.00
PED-2024-000010,815.83,815.83,0.00
PED-2024-000011,1255.04,1255.04,0.00
PED-2024-000012,1410.41,1410.41,0.00
PED-2024-000013,491.70,491.70,0.00
PED-2024-000014,963.79,963.79,0.00
PED-2024-000015,1468.76,1468.76,0.00
PED-2024-000016,330.85,330.85,0.00
PED-2024-000017,267.02,267.02,0.00
PED-2024-000018,497.99,497.99,0.00
PED-2024-000019,761.84,761.84,0.00
PED-2024-000020,478.81,478.81,0.00
PED-2024-000021,349.22,349.22,0.00
PED-2024-000022,645.95,645.95,0.00
PED-2024-000023,975.56,975.56,0.00
PED-2024-000024,626.77,626.77,0.00
PED-2024-000025,431.42,431.42,0.00
PED-2024-000026,793.91,793.91,0.00
PED-2024-000027,1189.28,1189.28,0.00
PED-2024-000028,774.73,774.73,0.00
PED-2024-000029,513.62,513.62,0.00
PED-2024-000030,941.87,941.87,0.00
PED-2024-000031,1279.45,1279.45,0.00
PED-2024-000032,734.65,734.65,0.00
PED-2024-000033,547.79,547.79,0.00
PED-2024-000034,895.83,895.83,0.00
PED-2024-000035,1403.62,1403.62,0.00
PED-2024-000036,958.00,958.00,0.00
PED-2024-000037,523.66,523.66,0.00
PED-2024-000038,1139.99,1139.99,0.00
PED-2024-000039,1505.13,1505.13,0.00
PED-2024-000040,948.16,948.16,0.00
PED-2024-000041,661.71,661.71,0.00
PED-2024-000042,1070.47,1070.47,0.00
PED-2024-000043,1884.18,1884.18,0.00
PED-2024-000044,1154.99,1154.99,0.00
PED-2024-000045,740.18,740.18,0.00
PED-2024-000046,1336.86,1336.86,0.00
PED-2024-000047,1744.68,1744.68,0.00
PED-2024-000048,1292.00,1292.00,0.00
PED-2024-000049,390.88,390.88,0.00
PED-2024-000050,741.99,741.99,0.00
PED-2024-000051,1397.52,1397.52,0.00
PED-2024-000052,1509.05,1509.05,0.00
PED-2024-000053,239.62,239.62,0.00
PED-2024-000054,448.67,448.67,0.00
PED-2024-000055,690.60,690.60,0.00
PED-2024-000056,429.49,429.49,0.00
PED-2024-000057,321.82,321.82,0.00
PED-2024-000058,596.63,596.63,0.00
PED-2024-000059,904.32,904.32,0.00
PED-2024-000060,577.45,577.45,0.00
PED-2024-000061,404.02,404.02,0.00
PED-2024-000062,744.59,744.59,0.00
PED-2024-000063,1118.04,1118.04,0.00
PED-2024-000064,725.41,725.41,0.00
PED-2024-000065,486.22,486.22,0.00
PED-2024-000066,892.55,892.55,0.00
PED-2024-000067,1331.76,1331.76,0.00
PED-2024-000068,873.37,873.37,0.00
PED-2024-000069,568.42,568.42,0.00
PED-2024-000070,1040.51,1040.51,0.00
PED-2024-000071,1545.48,1545.48,0.00
PED-2024-000072,1021.33,1021.33,0.00
PED-2024-000073,650.62,650.62,0.00
PED-2024-000074,1188.47,1188.47,0.00
PED-2024-000075,1759.20,1759.20,0.00
PED-2024-000076,1169.29,1169.29,0.00
PED-2024-000077,732.82,732.82,0.00
PED-2024-000078,1336.43,1336.43,0.00
PED-2024-000079,1972.92,1972.92,0.00
PED-2024-000080,1317.25,1317.25,0.00
PED-2024-000081,738.64,738.64,0.00
PED-2024-000082,1146.65,1146.65,0.00
PED-2024-000083,2015.73,2015.73,0.00
PED-2024-000084,1238.32,1238.32,0.00
PED-2024-000085,350.57,350.57,0.00
PED-2024-000086,770.75,770.75,0.00
PED-2024-000087,1049.28,1049.28,0.00
PED-2024-000088,1385.15,1385.15,0.00
PED-2024-000089,435.83,435.83,0.00
PED-2024-000090,816.37,816.37,0.00
PED-2024-000091,538.63,538.63,0.00
PED-2024-000092,303.68,303.68,0.00
PED-2024-000093,270.52,270.52,0.00
PED-2024-000094,449.77,449.77,0.00
PED-2024-000095,731.47,731.47,0.00
PED-2024-000096,472.76,472.76,0.00
PED-2024-000097,291.59,291.59,0.00
PED-2024-000098,639.66,639.66,0.00
PED-2024-000099,860.21,860.21,0.00
PED-2024-000100,533.93,533.93,0.00
PED-2024-000101,458.82,458.82,0.00
PED-2024-000102,843.23,843.23,0.00
PED-2024-000103,1260.52,1260.52,0.00
PED-2024-000104,824.05,824.05,0.00
PED-2024-000105,541.02,541.02,0.00
PED-2024-000106,991.19,991.19,0.00
PED-2024-000107,1474.24,1474.24,0.00
PED-2024-000108,972.01,972.01,0.00
PED-2024-000109,623.22,623.22,0.00
PED-2024-000110,1139.15,1139.15,0.00
PED-2024-000111,1687.96,1687.96,0.00
PED-2024-000112,1119.97,1119.97,0.00
PED-2024-000113,705.42,705.42,0.00
PED-2024-000114,1287.11,1287.11,0.00
PED-2024-000115,1901.68,1901.68,0.00
PED-2024-000116,1267.93,1267.93,0.00
PED-2024-000117,787.62,787.62,0.00
PED-2024-000118,1435.07,1435.07,0.00
PED-2024-000119,2115.40,2115.40,0.00
PED-2024-000120,1415.89,1415.89,0.00
PED-2024-000121,869.82,869.82,0.00
PED-2024-000122,815.83,815.83,0.00
PED-2024-000123,1255.04,1255.04,0.00
PED-2024-000124,1410.41,1410.41,0.00
PED-2024-000125,491.70,491.70,0.00
PED-2024-000126,963.79,963.79,0.00
PED-2024-000127,1468.76,1468.76,0.00
PED-2024-000128,330.85,330.85,0.00
PED-2024-000129,267.02,267.02,0.00
PED-2024-000130,497.99,497.99,0.00
PED-2024-000131,690.09,690.09,0.00
PED-2024-000132,382.06,382.06,0.00
PED-2024-000133,320.95,320.95,0.00
PED-2024-000134,530.86,530.86,0.00
PED-2024-000135,853.66,853.66,0.00
PED-2024-000136,560.96,560.96,0.00
PED-2024-000137,333.79,333.79,0.00
PED-2024-000138,730.60,730.60,0.00
PED-2024-000139,977.46,977.46,0.00
PED-2024-000140,605.39,605.39,0.00
PED-2024-000141,447.17,447.17,0.00
PED-2024-000142,727.72,727.72,0.00
PED-2024-000143,1292.42,1292.42,0.00
PED-2024-000144,780.18,780.18,0.00
PED-2024-000145,525.65,525.65,0.00
PED-2024-000146,949.65,949.65,0.00
PED-2024-000147,1249.05,1249.05,0.00
PED-2024-000148,1010.91,1010.91,0.00
PED-2024-000149,556.94,556.94,0.00
PED-2024-000150,1114.63,1114.63,0.00
PED-2024-000151,1830.44,1830.44,0.00
PED-2024-000152,1218.61,1218.61,0.00
PED-2024-000153,760.22,760.22,0.00
PED-2024-000154,1385.75,1385.75,0.00
PED-2024-000155,2044.16,2044.16,0.00
PED-2024-000156,1366.57,1366.57,0.00
PED-2024-000157,842.42,842.42,0.00
PED-2024-000158,1533.71,1533.71,0.00
PED-2024-000159,2257.88,2257.88,0.00
PED-2024-000160,1361.09,1361.09,0.00
PED-2024-000161,464.30,464.30,0.00
PED-2024-000162,914.47,914.47,0.00
PED-2024-000163,1397.52,1397.52,0.00
PED-2024-000164,1509.05,1509.05,0.00
PED-2024-000165,239.62,239.62,0.00
PED-2024-000166,448.67,448.67,0.00
PED-2024-000167,690.60,690.60,0.00
PED-2024-000168,429.49,429.49,0.00
PED-2024-000169,321.82,321.82,0.00
PED-2024-000170,596.63,596.63,0.00
PED-2024-000171,904.32,904.32,0.00
PED-2024-000172,577.45,577.45,0.00
PED-2024-000173,404.02,404.02,0.00
PED-2024-000174,744.59,744.59,0.00
PED-2024-000175,1118.04,1118.04,0.00
PED-2024-000176,725.41,725.41,0.00
PED-2024-000177,486.22,486.22,0.00
PED-2024-000178,892.55,892.55,0.00
PED-2024-000179,1331.76,1331.76,0.00
PED-2024-000180,873.37,873.37,0.00
PED-2024-000181,514.24,514.24,0.00
PED-2024-000182,803.90,803.90,0.00
PED-2024-000183,1423.90,1423.90,0.00
PED-2024-000184,863.50,863.50,0.00
PED-2024-000185,573.32,573.32,0.00
PED-2024-000186,1035.73,1035.73,0.00
PED-2024-000187,1359.21,1359.21,0.00
PED-2024-000188,1104.06,1104.06,0.00
PED-2024-000189,601.84,601.84,0.00
PED-2024-000190,1162.96,1162.96,0.00
PED-2024-000191,1720.46,1720.46,0.00
PED-2024-000192,1048.17,1048.17,0.00
PED-2024-000193,749.47,749.47,0.00
PED-2024-000194,1220.22,1220.22,0.00
PED-2024-000195,1892.45,1892.45,0.00
PED-2024-000196,1310.94,1310.94,0.00
PED-2024-000197,347.22,347.22,0.00
PED-2024-000198,813.35,813.35,0.00
PED-2024-000199,1114.99,1114.99,0.00
PED-2024-000200,1109.33,1109.33,0.00
PED-2024-000201,519.10,519.10,0.00
PED-2024-000202,1013.11,1013.11,0.00
PED-2024-000203,619.36,619.36,0.00
PED-2024-000204,380.17,380.17,0.00
PED-2024-000205,294.42,294.42,0.00
PED-2024-000206,547.31,547.31,0.00
PED-2024-000207,833.08,833.08,0.00
PED-2024-000208,528.13,528.13,0.00
PED-2024-000209,376.62,376.62,0.00
PED-2024-000210,695.27,695.27,0.00
PED-2024-000211,1046.80,1046.80,0.00
PED-2024-000212,676.09,676.09,0.00
PED-2024-000213,458.82,458.82,0.00
PED-2024-000214,843.23,843.23,0.00
PED-2024-000215,1260.52,1260.52,0.00
PED-2024-000216,824.05,824.05,0.00
PED-2024-000217,541.02,541.02,0.00
PED-2024-000218,991.19,991.19,0.00
PED-2024-000219,1474.24,1474.24,0.00
PED-2024-000220,972.01,972.01,0.00
PED-2024-000221,623.22,623.22,0.00
PED-2024-000222,1139.15,1139.15,0.00
PED-2024-000223,1687.96,1687.96,0.00
PED-2024-000224,1119.97,1119.97,0.00
PED-2024-000225,705.42,705.42,0.00
PED-2024-000226,1287.11,1287.11,0.00
PED-2024-000227,1901.68,1901.68,0.00
PED-2024-000228,1267.93,1267.93,0.00
PED-2024-000229,787.62,787.62,0.00
PED-2024-000230,1435.07,1435.07,0.00
PED-2024-000231,1934.31,1934.31,0.00
PED-2024-000232,1126.47,1126.47,0.00
PED-2024-000233,799.87,799.87,0.00
PED-2024-000234,687.60,687.60,0.00
PED-2024-000235,994.25,994.25,0.00
PED-2024-000236,1268.72,1268.72,0.00
PED-2024-000237,389.40,389.40,0.00
PED-2024-000238,904.33,904.33,0.00
PED-2024-000239,1232.24,1232.24,0.00
PED-2024-000240,262.61,262.61,0.00
PED-2024-000241,232.60,232.60,0.00
PED-2024-000242,384.93,384.93,0.00
PED-2024-000243,700.53,700.53,0.00
PED-2024-000244,405.36,405.36,0.00
PED-2024-000245,311.12,311.12,0.00
PED-2024-000246,562.49,562.49,0.00
PED-2024-000247,753.36,753.36,0.00
PED-2024-000248,591.64,591.64,0.00
PED-2024-000249,354.72,354.72,0.00
PED-2024-000250,720.07,720.07,0.00
PED-2024-000251,1189.28,1189.28,0.00
PED-2024-000252,774.73,774.73,0.00
PED-2024-000253,513.62,513.62,0.00
PED-2024-000254,941.87,941.87,0.00
PED-2024-000255,1403.00,1403.00,0.00
PED-2024-000256,922.69,922.69,0.00
PED-2024-000257,595.82,595.82,0.00
PED-2024-000258,1089.83,1089.83,0.00
PED-2024-000259,1616.72,1616.72,0.00
PED-2024-000260,1070.65,1070.65,0.00
PED-2024-000261,678.02,678.02,0.00
PED-2024-000262,1237.79,1237.79,0.00
PED-2024-000263,1830.44,1830.44,0.00
PED-2024-000264,1218.61,1218.61,0.00
PED-2024-000265,760.22,760.22,0.00
PED-2024-000266,1385.75,1385.75,0.00
PED-2024-000267,2044.16,2044.16,0.00
PED-2024-000268,1366.57,1366.57,0.00
PED-2024-000269,842.42,842.42,0.00
PED-2024-000270,1533.71,1533.71,0.00
PED-2024-000271,2257.88,2257.88,0.00
PED-2024-000272,1361.09,1361.09,0.00
PED-2024-000273,464.30,464.30,0.00
PED-2024-000274,914.47,914.47,0.00
PED-2024-000275,1397.52,1397.52,0.00
PED-2024-000276,1509.05,1509.05,0.00
PED-2024-000277,239.62,239.62,0.00
PED-2024-000278,448.67,448.67,0.00
PED-2024-000279,690.60,690.60,0.00
PED-2024-000280,429.49,429.49,0.00
PED-2024-000281,289.84,289.84,0.00
PED-2024-000282,461.11,461.11,0.00
PED-2024-000283,832.01,832.01,0.00
PED-2024-000284,488.61,488.61,0.00
PED-2024-000285,358.79,358.79,0.00
PED-2024-000286,648.57,648.57,0.00
PED-2024-000287,863.52,863.52,0.00
PED-2024-000288,684.87,684.87,0.00
PED-2024-000289,399.65,399.65,0.00
PED-2024-000290,780.75,780.75,0.00
PED-2024-000291,1160.61,1160.61,0.00
PED-2024-000292,695.50,695.50,0.00
PED-2024-000293,522.60,522.60,0.00
PED-2024-000294,855.29,855.29,0.00
PED-2024-000295,1342.49,1342.49,0.00
PED-2024-000296,913.90,913.90,0.00
PED-2024-000297,502.57,502.57,0.00
PED-2024-000298,1094.50,1094.50,0.00
PED-2024-000299,1446.57,1446.57,0.00
PED-2024-000300,917.53,917.53,0.00
PED-2024-000301,732.82,732.82,0.00
PED-2024-000302,1336.43,1336.43,0.00
PED-2024-000303,1972.92,1972.92,0.00
PED-2024-000304,1317.25,1317.25,0.00
PED-2024-000305,815.02,815.02,0.00
PED-2024-000306,1484.39,1484.39,0.00
PED-2024-000307,2186.64,2186.64,0.00
PED-2024-000308,1465.21,1465.21,0.00
PED-2024-000309,436.90,436.90,0.00
PED-2024-000310,865.15,865.15,0.00
PED-2024-000311,1326.28,1326.28,0.00
PED-2024-000312,1459.73,1459.73,0.00
PED-2024-000313,519.10,519.10,0.00
PED-2024-000314,1013.11,1013.11,0.00
PED-2024-000315,619.36,619.36,0.00
