numero_pedido,data_pedido,cliente_id,canal_id,vendedor_id,status_logistico,status_devolucao,cidade_entrega,uf_entrega,valor_frete_cotado,data_faturamento,data_entrega,motivo_cancelamento
PED-2023-002216,2023-04-23T15:00:00+00,3414,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-24T15:00:00+00,2023-04-27T15:00:00+00,
PED-2023-002217,2023-05-12T15:00:00+00,2956,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-13T15:00:00+00,2023-05-16T15:00:00+00,
PED-2023-002218,2023-06-01T15:00:00+00,3280,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-02T15:00:00+00,2023-06-05T15:00:00+00,
PED-2023-002219,2023-07-18T15:00:00+00,2665,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-19T15:00:00+00,2023-07-22T15:00:00+00,
PED-2023-002220,2023-08-07T15:00:00+00,2319,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-08T15:00:00+00,2023-08-11T15:00:00+00,
PED-2023-002221,2023-09-24T15:00:00+00,2710,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-25T15:00:00+00,2023-09-28T15:00:00+00,
PED-2023-002222,2023-10-13T15:00:00+00,1755,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-14T15:00:00+00,2023-10-17T15:00:00+00,
PED-2023-002223,2023-11-02T15:00:00+00,2888,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-03T15:00:00+00,2023-11-06T15:00:00+00,
PED-2023-002224,2023-11-19T15:00:00+00,3026,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-20T15:00:00+00,2023-11-23T15:00:00+00,
PED-2023-002225,2023-12-08T15:00:00+00,3323,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-09T15:00:00+00,2023-12-12T15:00:00+00,
PED-2023-002226,2023-01-25T15:00:00+00,2609,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-26T15:00:00+00,2023-01-29T15:00:00+00,
PED-2023-002227,2023-02-14T15:00:00+00,3546,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-15T15:00:00+00,2023-02-18T15:00:00+00,
PED-2023-002228,2023-03-03T15:00:00+00,2720,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-04T15:00:00+00,2023-03-07T15:00:00+00,
PED-2023-002229,2023-04-20T15:00:00+00,3037,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-21T15:00:00+00,2023-04-24T15:00:00+00,
PED-2023-002230,2023-05-09T15:00:00+00,2850,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-10T15:00:00+00,2023-05-13T15:00:00+00,
PED-2023-002231,2023-06-26T15:00:00+00,2846,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-27T15:00:00+00,2023-06-30T15:00:00+00,
PED-2023-002232,2023-07-15T15:00:00+00,3370,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-16T15:00:00+00,2023-07-19T15:00:00+00,
PED-2023-002233,2023-08-04T15:00:00+00,1586,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-05T15:00:00+00,2023-08-08T15:00:00+00,
PED-2023-002234,2023-09-21T15:00:00+00,1286,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-22T15:00:00+00,2023-09-25T15:00:00+00,
PED-2023-002235,2023-10-10T15:00:00+00,3151,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-11T15:00:00+00,2023-10-14T15:00:00+00,
PED-2023-002236,2023-11-27T15:00:00+00,1975,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-28T15:00:00+00,2023-12-01T15:00:00+00,
PED-2023-002237,2023-11-16T15:00:00+00,2368,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-17T15:00:00+00,2023-11-20T15:00:00+00,
PED-2023-002238,2023-12-05T15:00:00+00,2049,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-06T15:00:00+00,2023-12-09T15:00:00+00,
PED-2023-002239,2023-01-22T15:00:00+00,2405,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-23T15:00:00+00,2023-01-26T15:00:00+00,
PED-2023-002240,2023-02-11T15:00:00+00,1252,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-12T15:00:00+00,2023-02-15T15:00:00+00,
PED-2023-002241,2023-03-28T15:00:00+00,2898,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-29T15:00:00+00,2023-04-01T15:00:00+00,
PED-2023-002242,2023-04-17T15:00:00+00,3208,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-18T15:00:00+00,2023-04-21T15:00:00+00,
PED-2023-002243,2023-05-06T15:00:00+00,2117,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-07T15:00:00+00,2023-05-10T15:00:00+00,
PED-2023-002244,2023-06-23T15:00:00+00,3358,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-24T15:00:00+00,2023-06-27T15:00:00+00,
PED-2023-002245,2023-07-12T15:00:00+00,2412,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-13T15:00:00+00,2023-07-16T15:00:00+00,
PED-2023-002246,2023-08-01T15:00:00+00,2714,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-02T15:00:00+00,2023-08-05T15:00:00+00,
PED-2023-002247,2023-09-18T15:00:00+00,2617,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-19T15:00:00+00,2023-09-22T15:00:00+00,
PED-2023-002248,2023-10-07T15:00:00+00,3291,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-08T15:00:00+00,2023-10-11T15:00:00+00,
PED-2023-002249,2023-11-24T15:00:00+00,3281,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-25T15:00:00+00,2023-11-28T15:00:00+00,
PED-2023-002250,2023-11-13T15:00:00+00,2770,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-14T15:00:00+00,2023-11-17T15:00:00+00,
PED-2023-002251,2023-12-02T15:00:00+00,2018,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-03T15:00:00+00,2023-12-06T15:00:00+00,
PED-2023-002252,2023-01-19T15:00:00+00,2265,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-20T15:00:00+00,2023-01-23T15:00:00+00,
PED-2023-002253,2023-02-08T15:00:00+00,498,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-09T15:00:00+00,2023-02-12T15:00:00+00,
PED-2023-002254,2023-03-25T15:00:00+00,3192,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-26T15:00:00+00,2023-03-29T15:00:00+00,
PED-2023-002255,2023-04-14T15:00:00+00,2133,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-15T15:00:00+00,2023-04-18T15:00:00+00,
PED-2023-002256,2023-05-03T15:00:00+00,3268,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-04T15:00:00+00,2023-05-07T15:00:00+00,
PED-2023-002257,2023-06-20T15:00:00+00,3579,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-21T15:00:00+00,2023-06-24T15:00:00+00,
PED-2023-002258,2023-07-09T15:00:00+00,1718,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-10T15:00:00+00,2023-07-13T15:00:00+00,
PED-2023-002259,2023-08-26T15:00:00+00,2414,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-27T15:00:00+00,2023-08-30T15:00:00+00,
PED-2023-002260,2023-09-15T15:00:00+00,3487,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-16T15:00:00+00,2023-09-19T15:00:00+00,
PED-2023-002261,2023-10-04T15:00:00+00,1321,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-05T15:00:00+00,2023-10-08T15:00:00+00,
PED-2023-002262,2023-11-21T15:00:00+00,3147,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-22T15:00:00+00,2023-11-25T15:00:00+00,
PED-2023-002263,2023-11-10T15:00:00+00,1229,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-11T15:00:00+00,2023-11-14T15:00:00+00,
PED-2023-002264,2023-12-27T15:00:00+00,3314,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-28T15:00:00+00,2023-12-31T15:00:00+00,
PED-2023-002265,2023-01-16T15:00:00+00,3030,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-17T15:00:00+00,2023-01-20T15:00:00+00,
PED-2023-002266,2023-02-05T15:00:00+00,2056,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-06T15:00:00+00,2023-02-09T15:00:00+00,
PED-2023-002267,2023-03-22T15:00:00+00,1979,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-23T15:00:00+00,2023-03-26T15:00:00+00,
PED-2023-002268,2023-04-11T15:00:00+00,3531,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-12T15:00:00+00,2023-04-15T15:00:00+00,
PED-2023-002269,2023-05-28T15:00:00+00,3120,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-29T15:00:00+00,2023-06-01T15:00:00+00,
PED-2023-002270,2023-06-17T15:00:00+00,1729,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-18T15:00:00+00,2023-06-21T15:00:00+00,
PED-2023-002271,2023-07-06T15:00:00+00,2720,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-07T15:00:00+00,2023-07-10T15:00:00+00,
PED-2023-002272,2023-08-23T15:00:00+00,1359,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-24T15:00:00+00,2023-08-27T15:00:00+00,
PED-2023-002273,2023-09-12T15:00:00+00,2254,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-13T15:00:00+00,2023-09-16T15:00:00+00,
PED-2023-002274,2023-10-01T15:00:00+00,2494,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-02T15:00:00+00,2023-10-05T15:00:00+00,
PED-2023-002275,2023-11-18T15:00:00+00,2342,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-19T15:00:00+00,2023-11-22T15:00:00+00,
PED-2023-002276,2023-11-07T15:00:00+00,3272,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-08T15:00:00+00,2023-11-11T15:00:00+00,
PED-2023-002277,2023-12-24T15:00:00+00,1503,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-25T15:00:00+00,2023-12-28T15:00:00+00,
PED-2023-002278,2023-01-13T15:00:00+00,3403,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-14T15:00:00+00,2023-01-17T15:00:00+00,
PED-2023-002279,2023-02-02T15:00:00+00,2287,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-03T15:00:00+00,2023-02-06T15:00:00+00,
PED-2023-002280,2023-03-19T15:00:00+00,10,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-20T15:00:00+00,2023-03-23T15:00:00+00,
PED-2023-002281,2023-04-08T15:00:00+00,1652,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-09T15:00:00+00,2023-04-12T15:00:00+00,
PED-2023-002282,2023-05-25T15:00:00+00,3130,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-26T15:00:00+00,2023-05-29T15:00:00+00,
PED-2023-002283,2023-06-14T15:00:00+00,2958,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-15T15:00:00+00,2023-06-18T15:00:00+00,
PED-2023-002284,2023-07-03T15:00:00+00,1437,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-04T15:00:00+00,2023-07-07T15:00:00+00,
PED-2023-002285,2023-08-20T15:00:00+00,1214,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-21T15:00:00+00,2023-08-24T15:00:00+00,
PED-2023-002286,2023-09-09T15:00:00+00,2105,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-10T15:00:00+00,2023-09-13T15:00:00+00,
PED-2023-002287,2023-10-26T15:00:00+00,3255,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-27T15:00:00+00,2023-10-30T15:00:00+00,
PED-2023-002288,2023-11-15T15:00:00+00,794,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-16T15:00:00+00,2023-11-19T15:00:00+00,
PED-2023-002289,2023-11-04T15:00:00+00,3286,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-05T15:00:00+00,2023-11-08T15:00:00+00,
PED-2023-002290,2023-12-21T15:00:00+00,2683,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-22T15:00:00+00,2023-12-25T15:00:00+00,
PED-2023-002291,2023-01-10T15:00:00+00,2955,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-11T15:00:00+00,2023-01-14T15:00:00+00,
PED-2023-002292,2023-02-27T15:00:00+00,2577,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-28T15:00:00+00,2023-03-03T15:00:00+00,
PED-2023-002293,2023-03-16T15:00:00+00,3319,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-17T15:00:00+00,2023-03-20T15:00:00+00,
PED-2023-002294,2023-04-05T15:00:00+00,3196,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-06T15:00:00+00,2023-04-09T15:00:00+00,
PED-2023-002295,2023-05-22T15:00:00+00,1983,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-23T15:00:00+00,2023-05-26T15:00:00+00,
PED-2023-002296,2023-06-11T15:00:00+00,2563,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-12T15:00:00+00,2023-06-15T15:00:00+00,
PED-2023-002297,2023-07-28T15:00:00+00,2694,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-29T15:00:00+00,2023-08-01T15:00:00+00,
PED-2023-002298,2023-08-17T15:00:00+00,2328,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-18T15:00:00+00,2023-08-21T15:00:00+00,
PED-2023-002299,2023-09-06T15:00:00+00,1736,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-07T15:00:00+00,2023-09-10T15:00:00+00,
PED-2023-002300,2023-10-23T15:00:00+00,2599,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-24T15:00:00+00,2023-10-27T15:00:00+00,
PED-2023-002301,2023-11-12T15:00:00+00,527,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-13T15:00:00+00,2023-11-16T15:00:00+00,
PED-2023-002302,2023-11-01T15:00:00+00,2875,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-02T15:00:00+00,2023-11-05T15:00:00+00,
PED-2023-002303,2023-12-18T15:00:00+00,1046,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-19T15:00:00+00,2023-12-22T15:00:00+00,
PED-2023-002304,2023-01-07T15:00:00+00,1662,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-08T15:00:00+00,2023-01-11T15:00:00+00,
PED-2023-002305,2023-02-24T15:00:00+00,1968,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-25T15:00:00+00,2023-02-28T15:00:00+00,
PED-2023-002306,2023-03-13T15:00:00+00,2631,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-14T15:00:00+00,2023-03-17T15:00:00+00,
PED-2023-002307,2023-04-02T15:00:00+00,3074,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-03T15:00:00+00,2023-04-06T15:00:00+00,
PED-2023-002308,2023-05-19T15:00:00+00,3033,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-20T15:00:00+00,2023-05-23T15:00:00+00,
PED-2023-002309,2023-06-08T15:00:00+00,1538,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-09T15:00:00+00,2023-06-12T15:00:00+00,
PED-2023-002310,2023-07-25T15:00:00+00,3058,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-26T15:00:00+00,2023-07-29T15:00:00+00,
PED-2023-002311,2023-08-14T15:00:00+00,2286,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-15T15:00:00+00,2023-08-18T15:00:00+00,
PED-2023-002312,2023-09-03T15:00:00+00,2337,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-04T15:00:00+00,2023-09-07T15:00:00+00,
PED-2023-002313,2023-10-20T15:00:00+00,2982,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-21T15:00:00+00,2023-10-24T15:00:00+00,
PED-2023-002314,2023-11-09T15:00:00+00,1776,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-10T15:00:00+00,2023-11-13T15:00:00+00,
PED-2023-002315,2023-11-26T15:00:00+00,298,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-27T15:00:00+00,2023-11-30T15:00:00+00,
PED-2023-002316,2023-12-15T15:00:00+00,3527,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-16T15:00:00+00,2023-12-19T15:00:00+00,
PED-2023-002317,2023-01-04T15:00:00+00,2722,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-05T15:00:00+00,2023-01-08T15:00:00+00,
PED-2023-002318,2023-02-21T15:00:00+00,2900,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-22T15:00:00+00,2023-02-25T15:00:00+00,
PED-2023-002319,2023-03-10T15:00:00+00,1375,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-11T15:00:00+00,2023-03-14T15:00:00+00,
PED-2023-002320,2023-04-27T15:00:00+00,2319,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-28T15:00:00+00,2023-05-01T15:00:00+00,
PED-2023-002321,2023-05-16T15:00:00+00,2264,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-17T15:00:00+00,2023-05-20T15:00:00+00,
PED-2023-002322,2023-06-05T15:00:00+00,2238,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-06T15:00:00+00,2023-06-09T15:00:00+00,
PED-2023-002323,2023-07-22T15:00:00+00,2655,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-23T15:00:00+00,2023-07-26T15:00:00+00,
PED-2023-002324,2023-08-11T15:00:00+00,3183,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-12T15:00:00+00,2023-08-15T15:00:00+00,
PED-2023-002325,2023-09-28T15:00:00+00,2727,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-29T15:00:00+00,2023-10-02T15:00:00+00,
PED-2023-002326,2023-10-17T15:00:00+00,1638,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-18T15:00:00+00,2023-10-21T15:00:00+00,
PED-2023-002327,2023-11-06T15:00:00+00,2115,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-07T15:00:00+00,2023-11-10T15:00:00+00,
PED-2023-002328,2023-11-23T15:00:00+00,3209,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-24T15:00:00+00,2023-11-27T15:00:00+00,
PED-2023-002329,2023-12-12T15:00:00+00,2477,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-13T15:00:00+00,2023-12-16T15:00:00+00,
PED-2023-002330,2023-01-01T15:00:00+00,2449,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-02T15:00:00+00,2023-01-05T15:00:00+00,
PED-2023-002331,2023-02-18T15:00:00+00,1451,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-19T15:00:00+00,2023-02-22T15:00:00+00,
PED-2023-002332,2023-03-07T15:00:00+00,2487,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-08T15:00:00+00,2023-03-11T15:00:00+00,
PED-2023-002333,2023-04-24T15:00:00+00,2929,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-25T15:00:00+00,2023-04-28T15:00:00+00,
PED-2023-002334,2023-05-13T15:00:00+00,1053,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-14T15:00:00+00,2023-05-17T15:00:00+00,
PED-2023-002335,2023-06-02T15:00:00+00,3491,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-03T15:00:00+00,2023-06-06T15:00:00+00,
PED-2023-002336,2023-07-19T15:00:00+00,2876,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-20T15:00:00+00,2023-07-23T15:00:00+00,
PED-2023-002337,2023-08-08T15:00:00+00,955,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-09T15:00:00+00,2023-08-12T15:00:00+00,
PED-2023-002338,2023-09-25T15:00:00+00,2990,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-26T15:00:00+00,2023-09-29T15:00:00+00,
PED-2023-002339,2023-10-14T15:00:00+00,2661,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-15T15:00:00+00,2023-10-18T15:00:00+00,
PED-2023-002340,2023-11-03T15:00:00+00,1902,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-04T15:00:00+00,2023-11-07T15:00:00+00,
PED-2023-002341,2023-11-20T15:00:00+00,2326,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-21T15:00:00+00,2023-11-24T15:00:00+00,
PED-2023-002342,2023-12-09T15:00:00+00,2974,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-10T15:00:00+00,2023-12-13T15:00:00+00,
PED-2023-002343,2023-01-26T15:00:00+00,918,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-27T15:00:00+00,2023-01-30T15:00:00+00,
PED-2023-002344,2023-02-15T15:00:00+00,2817,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-16T15:00:00+00,2023-02-19T15:00:00+00,
PED-2023-002345,2023-03-04T15:00:00+00,259,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-05T15:00:00+00,2023-03-08T15:00:00+00,
PED-2023-002346,2023-04-21T15:00:00+00,2581,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-22T15:00:00+00,2023-04-25T15:00:00+00,
PED-2023-002347,2023-05-10T15:00:00+00,3094,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-05-11T15:00:00+00,2023-05-14T15:00:00+00,
PED-2023-002348,2023-06-27T15:00:00+00,3045,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-06-28T15:00:00+00,2023-07-01T15:00:00+00,
PED-2023-002349,2023-07-16T15:00:00+00,776,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-07-17T15:00:00+00,2023-07-20T15:00:00+00,
PED-2023-002350,2023-08-05T15:00:00+00,2711,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-08-06T15:00:00+00,2023-08-09T15:00:00+00,
PED-2023-002351,2023-09-22T15:00:00+00,2459,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-09-23T15:00:00+00,2023-09-26T15:00:00+00,
PED-2023-002352,2023-10-11T15:00:00+00,641,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-10-12T15:00:00+00,2023-10-15T15:00:00+00,
PED-2023-002353,2023-11-28T15:00:00+00,2942,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-29T15:00:00+00,2023-12-02T15:00:00+00,
PED-2023-002354,2023-11-17T15:00:00+00,1738,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-11-18T15:00:00+00,2023-11-21T15:00:00+00,
PED-2023-002355,2023-12-06T15:00:00+00,3535,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-12-07T15:00:00+00,2023-12-10T15:00:00+00,
PED-2023-002356,2023-01-23T15:00:00+00,3581,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-01-24T15:00:00+00,2023-01-27T15:00:00+00,
PED-2023-002357,2023-02-12T15:00:00+00,2599,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-02-13T15:00:00+00,2023-02-16T15:00:00+00,
PED-2023-002358,2023-03-01T15:00:00+00,1817,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-03-02T15:00:00+00,2023-03-05T15:00:00+00,
PED-2023-002359,2023-04-18T15:00:00+00,2233,2,,ENTREGUE,SEM_DEVOLUCAO,Curitiba,PR,12.90,2023-04-19T15:00:00+00,2023-04-22T15:00:00+00,
