pedido_id,numero_item,produto_id,quantidade,preco_unitario,desconto_unitario,custo_unitario
2031,3,97,6,162.89,32.57,58.64
2032,1,66,7,120.42,30.10,46.96
2032,2,83,8,143.71,7.18,60.35
2032,3,100,1,167.00,16.70,75.15
2033,1,69,2,124.53,18.67,59.77
2033,2,86,3,147.82,29.56,75.38
2033,3,103,4,171.11,42.77,92.39
2034,1,72,5,128.64,0.00,73.32
2034,2,89,6,151.93,0.00,91.15
2034,3,106,7,175.22,0.00,110.38
2035,1,75,8,132.75,0.00,87.61
2035,2,92,1,156.04,0.00,107.66
2035,3,109,2,179.33,0.00,129.11
2036,1,78,3,136.86,0.00,50.63
2036,2,95,4,160.15,0.00,64.06
2036,3,112,5,183.44,0.00,78.87
2037,1,81,6,140.97,0.00,64.84
2037,2,98,7,164.26,0.00,80.48
2037,3,3,8,34.11,0.00,17.73
2038,1,84,1,145.08,0.00,79.79
2038,2,101,2,168.37,0.00,97.65
2038,3,6,3,38.22,0.00,23.31
2039,1,87,4,149.19,0.00,95.48
2039,2,104,5,172.48,0.00,115.56
2039,3,9,6,42.33,0.00,29.63
2040,1,90,7,153.30,0.00,53.65
2040,2,107,8,176.59,0.00,67.10
2040,3,12,1,46.44,0.00,19.04
2041,1,93,2,157.41,0.00,69.26
2041,2,110,3,180.70,0.00,84.92
2041,3,15,4,50.55,0.00,25.27
2042,1,96,5,161.52,0.00,85.60
2042,2,1,6,31.37,0.00,17.56
2042,3,18,7,54.66,0.00,32.24
2043,1,99,8,165.63,0.00,102.69
2043,2,4,1,35.48,0.00,23.06
2043,3,21,2,58.77,0.00,39.96
2044,1,102,3,169.74,0.00,120.51
2044,2,7,4,39.59,0.00,14.25
2044,3,24,5,62.88,0.00,24.52
2045,1,105,6,173.85,0.00,73.01
2045,2,10,7,43.70,0.00,19.66
2045,3,27,8,66.99,0.00,32.15
2046,1,108,1,177.96,0.00,90.75
2046,2,13,2,47.81,0.00,25.81
2046,3,30,3,71.10,0.00,40.52
2047,1,111,4,182.07,0.00,109.24
2047,2,16,5,51.92,0.00,32.70
2047,3,33,6,75.21,0.00,49.63
2048,1,2,7,32.74,0.00,22.59
2048,2,19,8,56.03,0.00,40.34
2048,3,36,1,79.32,0.00,29.34
2049,1,5,2,36.85,0.00,14.74
2049,2,22,3,60.14,0.00,25.86
2049,3,39,4,83.43,0.00,38.37
2050,1,8,5,40.96,0.00,20.07
2050,2,25,6,64.25,0.00,33.41
2050,3,42,7,87.54,0.00,48.14
2051,1,11,8,45.07,0.00,26.14
2051,2,28,1,68.36,0.00,41.69
2051,3,45,2,91.65,0.00,58.65
2052,1,14,3,49.18,0.00,32.95
2052,2,31,4,72.47,0.00,50.72
2052,3,48,5,95.76,0.00,33.51
2053,1,17,6,53.29,0.00,20.25
2053,2,34,7,76.58,0.00,31.39
2053,3,51,8,99.87,0.00,43.94
2054,1,20,1,57.40,0.00,26.97
2054,2,37,2,80.69,0.00,40.34
2054,3,54,3,103.98,15.59,55.10
2055,1,23,4,61.51,12.30,34.44
2055,2,40,5,84.80,21.20,50.03
2055,3,57,6,108.09,5.40,67.01
2056,1,26,7,65.62,6.56,42.65
2056,2,43,8,88.91,13.33,60.45
2056,3,60,1,112.20,22.44,79.66
2057,1,29,2,69.73,17.43,25.10
2057,2,46,3,93.02,4.65,36.27
2057,3,63,4,116.31,11.63,48.85
2058,1,32,5,73.84,11.07,33.22
2058,2,49,6,97.13,19.42,46.62
2058,3,66,7,120.42,30.10,61.41
2059,1,35,8,77.95,3.89,42.09
2059,2,52,1,101.24,10.12,57.70
2059,3,69,2,124.53,18.67,74.71
2060,1,38,3,82.06,16.41,51.69
2060,2,55,4,105.35,26.33,69.53
2060,3,72,5,128.64,6.43,88.76
2061,1,41,6,86.17,8.61,62.04
2061,2,58,7,109.46,16.41,40.50
2061,3,75,8,132.75,26.55,53.10
2062,1,44,1,90.28,22.57,38.82
2062,2,61,2,113.57,5.67,52.24
2062,3,78,3,136.86,13.68,67.06
2063,1,47,4,94.39,14.15,49.08
2063,2,64,5,117.68,23.53,64.72
2063,3,81,6,140.97,35.24,81.76
2064,1,50,7,98.50,4.92,60.08
2064,2,67,8,121.79,12.17,77.94
2064,3,84,1,145.08,21.76,97.20
2065,1,53,2,102.61,20.52,71.82
2065,2,70,3,125.90,31.47,44.06
2065,3,87,4,149.19,7.45,56.69
2066,1,56,5,106.72,10.67,43.75
2066,2,73,6,130.01,19.50,57.20
2066,3,90,7,153.30,30.66,72.05
2067,1,59,8,110.83,27.70,55.41
2067,2,76,1,134.12,0.00,71.08
2067,3,93,2,157.41,0.00,88.14
2068,1,62,3,114.94,0.00,67.81
2068,2,79,4,138.23,0.00,85.70
2068,3,96,5,161.52,0.00,104.98
2069,1,65,6,119.05,0.00,80.95
2069,2,82,7,142.34,0.00,101.06
2069,3,99,8,165.63,0.00,59.62
2070,1,68,1,123.16,0.00,48.03
2070,2,85,2,146.45,0.00,61.50
2070,3,102,3,169.74,0.00,76.38
2071,1,71,4,127.27,0.00,61.08
2071,2,88,5,150.56,0.00,76.78
2071,3,105,6,173.85,0.00,93.87
2072,1,74,7,131.38,0.00,74.88
2072,2,91,8,154.67,0.00,92.80
2072,3,108,1,177.96,0.00,112.11
2073,1,77,2,135.49,0.00,89.42
2073,2,94,3,158.78,0.00,109.55
2073,3,111,4,182.07,0.00,131.09
2074,1,80,5,139.60,0.00,51.65
2074,2,97,6,162.89,0.00,65.15
2074,3,2,7,32.74,0.00,14.07
2075,1,83,8,143.71,0.00,66.10
2075,2,100,1,167.00,0.00,81.83
2075,3,5,2,36.85,0.00,19.16
2076,1,86,3,147.82,0.00,81.30
2076,2,103,4,171.11,0.00,99.24
2076,3,8,5,40.96,0.00,24.98
2077,1,89,6,151.93,0.00,97.23
2077,2,106,7,175.22,0.00,117.39
2077,3,11,8,45.07,0.00,31.54
2078,1,92,1,156.04,0.00,54.61
2078,2,109,2,179.33,0.00,68.14
2078,3,14,3,49.18,0.00,20.16
2079,1,95,4,160.15,0.00,70.46
2079,2,112,5,183.44,0.00,86.21
2079,3,17,6,53.29,0.00,26.64
2080,1,98,7,164.26,0.00,87.05
2080,2,3,8,34.11,0.00,19.10
2080,3,20,1,57.40,0.00,33.86
2081,1,101,2,168.37,0.00,104.38
2081,2,6,3,38.22,0.00,24.84
2081,3,23,4,61.51,0.00,41.82
2082,1,104,5,172.48,0.00,122.46
2082,2,9,6,42.33,0.00,15.23
2082,3,26,7,65.62,0.00,25.59
2083,1,107,8,176.59,0.00,74.16
2083,2,12,1,46.44,0.00,20.89
2083,3,29,2,69.73,0.00,33.47
2084,1,110,3,180.70,0.00,92.15
2084,2,15,4,50.55,0.00,27.29
2084,3,32,5,73.84,0.00,42.08
2085,1,1,6,31.37,0.00,18.82
2085,2,18,7,54.66,0.00,34.43
2085,3,35,8,77.95,0.00,51.44
2086,1,4,1,35.48,0.00,24.48
2086,2,21,2,58.77,0.00,42.31
2086,3,38,3,82.06,0.00,30.36
2087,1,7,4,39.59,0.00,15.83
2087,2,24,5,62.88,0.00,27.03
2087,3,41,6,86.17,0.00,39.63
2088,1,10,7,43.70,6.55,21.41
2088,2,27,8,66.99,13.39,34.83
2088,3,44,1,90.28,22.57,49.65
2089,1,13,2,47.81,2.39,27.72
2089,2,30,3,71.10,7.11,43.37
2089,3,47,4,94.39,14.15,60.40
2090,1,16,5,51.92,10.38,34.78
2090,2,33,6,75.21,18.80,52.64
2090,3,50,7,98.50,4.92,34.47
2091,1,19,8,56.03,5.60,21.29
2091,2,36,1,79.32,11.89,32.52
2091,3,53,2,102.61,20.52,45.14
2092,1,22,3,60.14,15.03,28.26
2092,2,39,4,83.43,4.17,41.71
2092,3,56,5,106.72,10.67,56.56
2093,1,25,6,64.25,9.63,35.98
2093,2,42,7,87.54,17.50,51.64
2093,3,59,8,110.83,27.70,68.71
2094,1,28,1,68.36,3.41,44.43
2094,2,45,2,91.65,9.16,62.32
2094,3,62,3,114.94,17.24,81.60
2095,1,31,4,72.47,14.49,26.08
2095,2,48,5,95.76,23.94,37.34
2095,3,65,6,119.05,5.95,50.00
2096,1,34,7,76.58,7.65,34.46
2096,2,51,8,99.87,14.98,47.93
2096,3,68,1,123.16,24.63,62.81
2097,1,37,2,80.69,20.17,43.57
2097,2,54,3,103.98,5.19,59.26
2097,3,71,4,127.27,12.72,76.36
2098,1,40,5,84.80,12.72,53.42
2098,2,57,6,108.09,21.61,71.33
2098,3,74,7,131.38,32.84,90.65
2099,1,43,8,88.91,4.44,64.01
2099,2,60,1,112.20,11.22,41.51
2099,3,77,2,135.49,20.32,54.19
2100,1,46,3,93.02,18.60,39.99
2100,2,63,4,116.31,29.07,53.50
2100,3,80,5,139.60,0.00,68.40
2101,1,49,6,97.13,0.00,50.50
2101,2,66,7,120.42,0.00,66.23
2101,3,83,8,143.71,0.00,83.35
2102,1,52,1,101.24,0.00,61.75
2102,2,69,2,124.53,0.00,79.69
2102,3,86,3,147.82,0.00,99.03
2103,1,55,4,105.35,0.00,73.74
2103,2,72,5,128.64,0.00,45.02
2103,3,89,6,151.93,0.00,57.73
2104,1,58,7,109.46,0.00,44.87
2104,2,75,8,132.75,0.00,58.41
2104,3,92,1,156.04,0.00,73.33
2105,1,61,2,113.57,0.00,56.78
2105,2,78,3,136.86,0.00,72.53
2105,3,95,4,160.15,0.00,89.68
2106,1,64,5,117.68,0.00,69.43
2106,2,81,6,140.97,0.00,87.40
2106,3,98,7,164.26,0.00,106.76
2107,1,67,8,121.79,0.00,82.81
2107,2,84,1,145.08,0.00,103.00
2107,3,101,2,168.37,0.00,60.61
2108,1,70,3,125.90,0.00,49.10
2108,2,87,4,149.19,0.00,62.65
2108,3,104,5,172.48,0.00,77.61
2109,1,73,6,130.01,0.00,62.40
2109,2,90,7,153.30,0.00,78.18
2109,3,107,8,176.59,0.00,95.35
2110,1,76,1,134.12,0.00,76.44
2110,2,93,2,157.41,0.00,94.44
2110,3,110,3,180.70,0.00,113.84
2111,1,79,4,138.23,0.00,91.23
2111,2,96,5,161.52,0.00,111.44
2111,3,1,6,31.37,0.00,22.58
2112,1,82,7,142.34,0.00,52.66
2112,2,99,8,165.63,0.00,66.25
2112,3,4,1,35.48,0.00,15.25
2113,1,85,2,146.45,0.00,67.36
2113,2,102,3,169.74,0.00,83.17
2113,3,7,4,39.59,0.00,20.58
2114,1,88,5,150.56,0.00,82.80
2114,2,105,6,173.85,0.00,100.83
2114,3,10,7,43.70,0.00,26.65
2115,1,91,8,154.67,0.00,98.98
2115,2,108,1,177.96,0.00,119.23
2115,3,13,2,47.81,0.00,33.46
2116,1,94,3,158.78,0.00,55.57
2116,2,111,4,182.07,0.00,69.18
2116,3,16,5,51.92,0.00,21.28
2117,1,97,6,162.89,0.00,71.67
2117,2,2,7,32.74,0.00,15.38
2117,3,19,8,56.03,0.00,28.01
2118,1,100,1,167.00,0.00,88.51
2118,2,5,2,36.85,0.00,20.63
2118,3,22,3,60.14,0.00,35.48
2119,1,103,4,171.11,0.00,106.08
2119,2,8,5,40.96,0.00,26.62
2119,3,25,6,64.25,0.00,43.69
2120,1,106,7,175.22,0.00,124.40
2120,2,11,8,45.07,0.00,16.22
2120,3,28,1,68.36,0.00,26.66
2121,1,109,2,179.33,0.00,75.31
2121,2,14,3,49.18,7.37,22.13
2121,3,31,4,72.47,14.49,34.78
2122,1,112,5,183.44,45.86,93.55
2122,2,17,6,53.29,2.66,28.77
2122,3,34,7,76.58,7.65,43.65
2123,1,3,8,34.11,5.11,20.46
2123,2,20,1,57.40,11.48,36.16
2123,3,37,2,80.69,20.17,53.25
2124,1,6,3,38.22,1.91,26.37
2124,2,23,4,61.51,6.15,44.28
2124,3,40,5,84.80,12.72,31.37
2125,1,9,6,42.33,8.46,16.93
2125,2,26,7,65.62,16.40,28.21
2125,3,43,8,88.91,4.44,40.89
2126,1,12,1,46.44,4.64,22.75
2126,2,29,2,69.73,10.45,36.25
2126,3,46,3,93.02,18.60,51.16
2127,1,15,4,50.55,12.63,29.31
2127,2,32,5,73.84,3.69,45.04
2127,3,49,6,97.13,9.71,62.16
2128,1,18,7,54.66,8.19,36.62
2128,2,35,8,77.95,15.59,54.56
2128,3,52,1,101.24,25.31,35.43
2129,1,21,2,58.77,2.93,22.33
2129,2,38,3,82.06,8.20,33.64
2129,3,55,4,105.35,15.80,46.35
2130,1,24,5,62.88,12.57,29.55
2130,2,41,6,86.17,21.54,43.08
2130,3,58,7,109.46,5.47,58.01
2131,1,27,8,66.99,6.69,37.51
2131,2,44,1,90.28,13.54,53.26
2131,3,61,2,113.57,22.71,70.41
2132,1,30,3,71.10,17.77,46.21
2132,2,47,4,94.39,4.71,64.18
2132,3,64,5,117.68,11.76,83.55
2133,1,33,6,75.21,11.28,27.07
2133,2,50,7,98.50,19.70,38.41
2133,3,67,8,121.79,30.44,51.15
2134,1,36,1,79.32,0.00,35.69
2134,2,53,2,102.61,0.00,49.25
2134,3,70,3,125.90,0.00,64.20
2135,1,39,4,83.43,0.00,45.05
2135,2,56,5,106.72,0.00,60.83
2135,3,73,6,130.01,0.00,78.00
2136,1,42,7,87.54,0.00,55.15
2136,2,59,8,110.83,0.00,73.14
2136,3,76,1,134.12,0.00,92.54
2137,1,45,2,91.65,0.00,65.98
2137,2,62,3,114.94,0.00,42.52
2137,3,79,4,138.23,0.00,55.29
2138,1,48,5,95.76,0.00,41.17
2138,2,65,6,119.05,0.00,54.76
2138,3,82,7,142.34,0.00,69.74
2139,1,51,8,99.87,0.00,51.93
2139,2,68,1,123.16,0.00,67.73
2139,3,85,2,146.45,0.00,84.94
2140,1,54,3,103.98,0.00,63.42
2140,2,71,4,127.27,0.00,81.45
2140,3,88,5,150.56,0.00,100.87
2141,1,57,6,108.09,0.00,75.66
2141,2,74,7,131.38,0.00,45.98
2141,3,91,8,154.67,0.00,58.77
2142,1,60,1,112.20,0.00,46.00
2142,2,77,2,135.49,0.00,59.61
2142,3,94,3,158.78,0.00,74.62
2143,1,63,4,116.31,0.00,58.15
2143,2,80,5,139.60,0.00,73.98
2143,3,97,6,162.89,0.00,91.21
2144,1,66,7,120.42,0.00,71.04
2144,2,83,8,143.71,0.00,89.10
2144,3,100,1,167.00,0.00,108.55
2145,1,69,2,124.53,0.00,84.68
2145,2,86,3,147.82,0.00,104.95
2145,3,103,4,171.11,0.00,61.59
2146,1,72,5,128.64,0.00,50.16
2146,2,89,6,151.93,0.00,63.81
2146,3,106,7,175.22,0.00,78.84
2147,1,75,8,132.75,0.00,63.72
2147,2,92,1,156.04,0.00,79.58
2147,3,109,2,179.33,0.00,96.83
2148,1,78,3,136.86,0.00,78.01
2148,2,95,4,160.15,0.00,96.09
2148,3,112,5,183.44,0.00,115.56
2149,1,81,6,140.97,0.00,93.04
2149,2,98,7,164.26,0.00,113.33
2149,3,3,8,34.11,0.00,24.55
2150,1,84,1,145.08,0.00,53.67
2150,2,101,2,168.37,0.00,67.34
2150,3,6,3,38.22,0.00,16.43
2151,1,87,4,149.19,0.00,68.62
2151,2,104,5,172.48,0.00,84.51
2151,3,9,6,42.33,0.00,22.01
2152,1,90,7,153.30,0.00,84.31
2152,2,107,8,176.59,0.00,102.42
2152,3,12,1,46.44,0.00,28.32
2153,1,93,2,157.41,0.00,100.74
2153,2,110,3,180.70,0.00,121.06
2153,3,15,4,50.55,0.00,35.38
2154,1,96,5,161.52,0.00,56.53
2154,2,1,6,31.37,0.00,11.92
2154,3,18,7,54.66,8.19,22.41
2155,1,99,8,165.63,33.12,72.87
2155,2,4,1,35.48,8.87,16.67
2155,3,21,2,58.77,2.93,29.38
2156,1,102,3,169.74,16.97,89.96
2156,2,7,4,39.59,5.93,22.17
2156,3,24,5,62.88,12.57,37.09
2157,1,105,6,173.85,43.46,107.78
2157,2,10,7,43.70,2.18,28.40
2157,3,27,8,66.99,6.69,45.55
2158,1,108,1,177.96,26.69,126.35
2158,2,13,2,47.81,9.56,17.21
2158,3,30,3,71.10,17.77,27.72
2159,1,111,4,182.07,9.10,76.46
2159,2,16,5,51.92,5.19,23.36
2159,3,33,6,75.21,11.28,36.10
2160,1,2,7,32.74,6.54,16.69
2160,2,19,8,56.03,14.00,30.25
2160,3,36,1,79.32,3.96,45.21
2161,1,5,2,36.85,3.68,22.11
2161,2,22,3,60.14,9.02,37.88
2161,3,39,4,83.43,16.68,55.06
2162,1,8,5,40.96,10.24,28.26
2162,2,25,6,64.25,3.21,46.26
2162,3,42,7,87.54,8.75,32.38
2163,1,11,8,45.07,6.76,18.02
2163,2,28,1,68.36,13.67,29.39
2163,3,45,2,91.65,22.91,42.15
2164,1,14,3,49.18,2.45,24.09
2164,2,31,4,72.47,7.24,37.68
2164,3,48,5,95.76,14.36,52.66
2165,1,17,6,53.29,10.65,30.90
2165,2,34,7,76.58,19.14,46.71
2165,3,51,8,99.87,4.99,63.91
2166,1,20,1,57.40,5.74,38.45
2166,2,37,2,80.69,12.10,56.48
2166,3,54,3,103.98,20.79,36.39
2167,1,23,4,61.51,15.37,23.37
2167,2,40,5,84.80,0.00,34.76
2167,3,57,6,108.09,0.00,47.55
2168,1,26,7,65.62,0.00,30.84
2168,2,43,8,88.91,0.00,44.45
2168,3,60,1,112.20,0.00,59.46
2169,1,29,2,69.73,0.00,39.04
2169,2,46,3,93.02,0.00,54.88
2169,3,63,4,116.31,0.00,72.11
2170,1,32,5,73.84,0.00,47.99
2170,2,49,6,97.13,0.00,66.04
2170,3,66,7,120.42,0.00,85.49
2171,1,35,8,77.95,0.00,28.06
2171,2,52,1,101.24,0.00,39.48
2171,3,69,2,124.53,0.00,52.30
2172,1,38,3,82.06,0.00,36.92
2172,2,55,4,105.35,0.00,50.56
2172,3,72,5,128.64,0.00,65.60
2173,1,41,6,86.17,0.00,46.53
2173,2,58,7,109.46,0.00,62.39
2173,3,75,8,132.75,0.00,79.65
2174,1,44,1,90.28,0.00,56.87
2174,2,61,2,113.57,0.00,74.95
2174,3,78,3,136.86,0.00,94.43
2175,1,47,4,94.39,0.00,67.96
2175,2,64,5,117.68,0.00,43.54
2175,3,81,6,140.97,0.00,56.38
2176,1,50,7,98.50,0.00,42.35
2176,2,67,8,121.79,0.00,56.02
2176,3,84,1,145.08,0.00,71.08
2177,1,53,2,102.61,0.00,53.35
2177,2,70,3,125.90,0.00,69.24
2177,3,87,4,149.19,0.00,86.53
2178,1,56,5,106.72,0.00,65.09
2178,2,73,6,130.01,0.00,83.20
2178,3,90,7,153.30,0.00,102.71
2179,1,59,8,110.83,0.00,77.58
2179,2,76,1,134.12,0.00,46.94
2179,3,93,2,157.41,0.00,59.81
2180,1,62,3,114.94,0.00,47.12
2180,2,79,4,138.23,0.00,60.82
2180,3,96,5,161.52,0.00,75.91
2181,1,65,6,119.05,0.00,59.52
2181,2,82,7,142.34,0.00,75.44
2181,3,99,8,165.63,0.00,92.75
2182,1,68,1,123.16,0.00,72.66
2182,2,85,2,146.45,0.00,90.79
2182,3,102,3,169.74,0.00,110.33
2183,1,71,4,127.27,0.00,86.54
2183,2,88,5,150.56,0.00,106.89
2183,3,105,6,173.85,0.00,62.58
2184,1,74,7,131.38,0.00,51.23
2184,2,91,8,154.67,0.00,64.96
2184,3,108,1,177.96,0.00,80.08
2185,1,77,2,135.49,0.00,65.03
2185,2,94,3,158.78,0.00,80.97
2185,3,111,4,182.07,0.00,98.31
2186,1,80,5,139.60,0.00,79.57
2186,2,97,6,162.89,0.00,97.73
2186,3,2,7,32.74,0.00,20.62
2187,1,83,8,143.71,0.00,94.84
2187,2,100,1,167.00,0.00,115.23
2187,3,5,2,36.85,0.00,26.53
2188,1,86,3,147.82,22.17,54.69
2188,2,103,4,171.11,34.22,68.44
2188,3,8,5,40.96,10.24,17.61
2189,1,89,6,151.93,7.59,69.88
2189,2,106,7,175.22,17.52,85.85
2189,3,11,8,45.07,6.76,23.43
2190,1,92,1,156.04,31.20,85.82
2190,2,109,2,179.33,44.83,104.01
2190,3,14,3,49.18,2.45,29.99
2191,1,95,4,160.15,16.01,102.49
2191,2,112,5,183.44,27.51,122.90
2191,3,17,6,53.29,10.65,37.30
2192,1,98,7,164.26,41.06,57.49
2192,2,3,8,34.11,1.70,12.96
2192,3,20,1,57.40,5.74,23.53
2193,1,101,2,168.37,25.25,74.08
2193,2,6,3,38.22,7.64,17.96
2193,3,23,4,61.51,15.37,30.75
2194,1,104,5,172.48,8.62,91.41
2194,2,9,6,42.33,4.23,23.70
2194,3,26,7,65.62,9.84,38.71
2195,1,107,8,176.59,35.31,109.48
2195,2,12,1,46.44,11.61,30.18
2195,3,29,2,69.73,3.48,47.41
2196,1,110,3,180.70,18.07,128.29
2196,2,15,4,50.55,7.58,18.19
2196,3,32,5,73.84,14.76,28.79
2197,1,1,6,31.37,7.84,13.17
2197,2,18,7,54.66,2.73,24.59
2197,3,35,8,77.95,7.79,37.41
2198,1,4,1,35.48,5.32,18.09
2198,2,21,2,58.77,11.75,31.73
2198,3,38,3,82.06,20.51,46.77
2199,1,7,4,39.59,1.97,23.75
2199,2,24,5,62.88,6.28,39.61
2199,3,41,6,86.17,12.92,56.87
2200,1,10,7,43.70,8.74,30.15
2200,2,27,8,66.99,16.74,48.23
2200,3,44,1,90.28,0.00,33.40
2201,1,13,2,47.81,0.00,19.12
2201,2,30,3,71.10,0.00,30.57
2201,3,47,4,94.39,0.00,43.41
2202,1,16,5,51.92,0.00,25.44
2202,2,33,6,75.21,0.00,39.10
2202,3,50,7,98.50,0.00,54.17
2203,1,19,8,56.03,0.00,32.49
2203,2,36,1,79.32,0.00,48.38
2203,3,53,2,102.61,0.00,65.67
2204,1,22,3,60.14,0.00,40.29
2204,2,39,4,83.43,0.00,58.40
2204,3,56,5,106.72,0.00,37.35
2205,1,25,6,64.25,0.00,24.41
2205,2,42,7,87.54,0.00,35.89
2205,3,59,8,110.83,0.00,48.76
2206,1,28,1,68.36,0.00,32.12
2206,2,45,2,91.65,0.00,45.82
2206,3,62,3,114.94,0.00,60.91
2207,1,31,4,72.47,0.00,40.58
2207,2,48,5,95.76,0.00,56.49
2207,3,65,6,119.05,0.00,73.81
2208,1,34,7,76.58,0.00,49.77
2208,2,51,8,99.87,0.00,67.91
2208,3,68,1,123.16,0.00,87.44
2209,1,37,2,80.69,0.00,29.04
2209,2,54,3,103.98,0.00,40.55
2209,3,71,4,127.27,0.00,53.45
2210,1,40,5,84.80,0.00,38.16
2210,2,57,6,108.09,0.00,51.88
2210,3,74,7,131.38,0.00,67.00
2211,1,43,8,88.91,0.00,48.01
2211,2,60,1,112.20,0.00,63.95
2211,3,77,2,135.49,0.00,81.29
2212,1,46,3,93.02,0.00,58.60
2212,2,63,4,116.31,0.00,76.76
2212,3,80,5,139.60,0.00,96.32
2213,1,49,6,97.13,0.00,69.93
2213,2,66,7,120.42,0.00,44.55
2213,3,83,8,143.71,0.00,57.48
2214,1,52,1,101.24,0.00,43.53
2214,2,69,2,124.53,0.00,57.28
2214,3,86,3,147.82,0.00,72.43
2215,1,55,4,105.35,0.00,54.78
2215,2,72,5,128.64,0.00,70.75
2215,3,89,6,151.93,0.00,88.11
2216,1,58,7,109.46,0.00,66.77
2216,2,75,8,132.75,0.00,84.96
2216,3,92,1,156.04,0.00,104.54
2217,1,61,2,113.57,0.00,79.49
2217,2,78,3,136.86,0.00,47.90
2217,3,95,4,160.15,0.00,60.85
2218,1,64,5,117.68,0.00,48.24
2218,2,81,6,140.97,0.00,62.02
2218,3,98,7,164.26,0.00,77.20
2219,1,67,8,121.79,0.00,60.89
2219,2,84,1,145.08,0.00,76.89
2219,3,101,2,168.37,0.00,94.28
2220,1,70,3,125.90,0.00,74.28
2220,2,87,4,149.19,0.00,92.49
2220,3,104,5,172.48,0.00,112.11
2221,1,73,6,130.01,0.00,88.40
2221,2,90,7,153.30,22.99,108.84
2221,3,107,8,176.59,35.31,63.57
2222,1,76,1,134.12,33.53,52.30
2222,2,93,2,157.41,7.87,66.11
2222,3,110,3,180.70,18.07,81.31
2223,1,79,4,138.23,20.73,66.35
2223,2,96,5,161.52,32.30,82.37
2223,3,1,6,31.37,7.84,16.93
2224,1,82,7,142.34,7.11,81.13
2224,2,99,8,165.63,16.56,99.37
2224,3,4,1,35.48,5.32,22.35
2225,1,85,2,146.45,29.29,96.65
2225,2,102,3,169.74,42.43,117.12
2225,3,7,4,39.59,1.97,28.50
2226,1,88,5,150.56,15.05,55.70
2226,2,105,6,173.85,26.07,69.54
2226,3,10,7,43.70,8.74,18.79
2227,1,91,8,154.67,38.66,71.14
2227,2,108,1,177.96,8.89,87.20
2227,3,13,2,47.81,4.78,24.86
2228,1,94,3,158.78,23.81,87.32
2228,2,111,4,182.07,36.41,105.60
2228,3,16,5,51.92,12.98,31.67
2229,1,97,6,162.89,8.14,104.24
2229,2,2,7,32.74,3.27,21.93
2229,3,19,8,56.03,8.40,39.22
2230,1,100,1,167.00,33.40,58.45
2230,2,5,2,36.85,9.21,14.00
2230,3,22,3,60.14,3.00,24.65
2231,1,103,4,171.11,17.11,75.28
2231,2,8,5,40.96,6.14,19.25
2231,3,25,6,64.25,12.85,32.12
2232,1,106,7,175.22,43.80,92.86
2232,2,11,8,45.07,2.25,25.23
2232,3,28,1,68.36,6.83,40.33
2233,1,109,2,179.33,26.89,111.18
2233,2,14,3,49.18,9.83,31.96
2233,3,31,4,72.47,18.11,49.27
2234,1,112,5,183.44,0.00,130.24
2234,2,17,6,53.29,0.00,19.18
2234,3,34,7,76.58,0.00,29.86
2235,1,3,8,34.11,0.00,14.32
2235,2,20,1,57.40,0.00,25.83
2235,3,37,2,80.69,0.00,38.73
2236,1,6,3,38.22,0.00,19.49
2236,2,23,4,61.51,0.00,33.21
2236,3,40,5,84.80,0.00,48.33
2237,1,9,6,42.33,0.00,25.39
2237,2,26,7,65.62,0.00,41.34
2237,3,43,8,88.91,0.00,58.68
2238,1,12,1,46.44,0.00,32.04
2238,2,29,2,69.73,0.00,50.20
2238,3,46,3,93.02,0.00,34.41
2239,1,15,4,50.55,0.00,20.22
2239,2,32,5,73.84,0.00,31.75
2239,3,49,6,97.13,0.00,44.67
2240,1,18,7,54.66,0.00,26.78
2240,2,35,8,77.95,0.00,40.53
2240,3,52,1,101.24,0.00,55.68
2241,1,21,2,58.77,0.00,34.08
2241,2,38,3,82.06,0.00,50.05
2241,3,55,4,105.35,0.00,67.42
2242,1,24,5,62.88,0.00,42.12
2242,2,41,6,86.17,0.00,60.31
2242,3,58,7,109.46,0.00,38.31
2243,1,27,8,66.99,0.00,25.45
2243,2,44,1,90.28,0.00,37.01
2243,3,61,2,113.57,0.00,49.97
2244,1,30,3,71.10,0.00,33.41
2244,2,47,4,94.39,0.00,47.19
2244,3,64,5,117.68,0.00,62.37
2245,1,33,6,75.21,0.00,42.11
2245,2,50,7,98.50,0.00,58.11
2245,3,67,8,121.79,0.00,75.50
2246,1,36,1,79.32,0.00,51.55
2246,2,53,2,102.61,0.00,69.77
2246,3,70,3,125.90,0.00,89.38
2247,1,39,4,83.43,0.00,30.03
2247,2,56,5,106.72,0.00,41.62
2247,3,73,6,130.01,0.00,54.60
2248,1,42,7,87.54,0.00,39.39
2248,2,59,8,110.83,0.00,53.19
2248,3,76,1,134.12,0.00,68.40
2249,1,45,2,91.65,0.00,49.49
2249,2,62,3,114.94,0.00,65.51
2249,3,79,4,138.23,0.00,82.93
2250,1,48,5,95.76,0.00,60.32
2250,2,65,6,119.05,0.00,78.57
2250,3,82,7,142.34,0.00,98.21
2251,1,51,8,99.87,0.00,71.90
2251,2,68,1,123.16,0.00,45.56
2251,3,85,2,146.45,0.00,58.58
2252,1,54,3,103.98,0.00,44.71
2252,2,71,4,127.27,0.00,58.54
2252,3,88,5,150.56,0.00,73.77
